[52.29.124.19] out: servers started
[52.33.233.148] out: got 2048 TXs
[52.33.233.148] out: timestampB (14, 1447323167.756467)
[54.193.36.81] out: got 2048 TXs
[54.193.36.81] out: timestampB (26, 1447323168.093873)
[54.193.54.78] out: got 2048 TXs
[54.193.54.78] out: timestampB (25, 1447323168.061029)
[54.193.55.224] out: got 2048 TXs
[54.193.55.224] out: timestampB (28, 1447323167.732265)
[54.174.96.216] out: got 2048 TXs
[54.174.96.216] out: timestampB (45, 1447323167.945745)
[54.193.7.227] out: got 2048 TXs
[54.193.7.227] out: timestampB (27, 1447323168.146849)
[54.193.25.8] out: got 2048 TXs
[54.193.25.8] out: timestampB (18, 1447323167.833418)
[54.174.114.106] out: got 2048 TXs
[54.174.114.106] out: timestampB (36, 1447323167.754350)
[54.193.59.248] out: got 2048 TXs
[54.193.59.248] out: timestampB (17, 1447323168.212268)
[54.193.41.79] out: got 2048 TXs
[54.193.41.79] out: timestampB (19, 1447323168.226684)
[54.174.99.66] out: got 2048 TXs
[54.174.99.66] out: timestampB (44, 1447323168.214474)
[54.174.97.195] out: got 2048 TXs
[54.174.97.195] out: timestampB (41, 1447323168.388990)
[54.174.100.11] out: got 2048 TXs
[54.174.100.11] out: timestampB (37, 1447323168.372879)
[54.174.96.1] out: got 2048 TXs
[54.174.96.1] out: timestampB (32, 1447323168.205238)
[54.193.57.222] out: got 2048 TXs
[54.193.57.222] out: timestampB (16, 1447323168.205391)
[54.193.40.4] out: got 2048 TXs
[54.193.40.4] out: timestampB (29, 1447323168.418073)
[54.174.101.230] out: got 2048 TXs
[54.174.101.230] out: timestampB (38, 1447323168.288967)
[54.174.115.145] out: got 2048 TXs
[54.174.115.145] out: timestampB (35, 1447323168.656509)
[54.193.35.51] out: got 2048 TXs
[54.193.35.51] out: timestampB (31, 1447323168.870126)
[54.193.56.253] out: got 2048 TXs
[54.193.56.253] out: timestampB (24, 1447323169.005597)
[54.174.108.235] out: got 2048 TXs
[54.174.108.235] out: timestampB (39, 1447323168.876484)
[52.33.233.86] out: got 2048 TXs
[52.33.233.86] out: timestampB (15, 1447323168.672693)
[54.193.9.11] out: got 2048 TXs
[54.193.9.11] out: timestampB (23, 1447323168.902455)
[52.33.233.119] out: got 2048 TXs
[52.33.233.119] out: timestampB (7, 1447323168.837358)
[52.33.231.17] out: got 2048 TXs
[52.33.231.17] out: timestampB (11, 1447323168.839505)
[52.33.233.243] out: got 2048 TXs
[52.33.233.243] out: timestampB (9, 1447323169.322565)
[52.33.226.33] out: got 2048 TXs
[52.33.226.33] out: timestampB (2, 1447323169.412343)
[54.174.100.36] out: got 2048 TXs
[54.174.100.36] out: timestampB (40, 1447323169.803811)
[54.174.100.252] out: got 2048 TXs
[54.174.100.252] out: timestampB (47, 1447323169.792330)
[54.174.108.14] out: got 2048 TXs
[54.174.108.14] out: timestampB (46, 1447323169.844186)
[54.174.105.62] out: got 2048 TXs
[54.174.105.62] out: timestampB (43, 1447323169.960002)
[54.174.99.63] out: got 2048 TXs
[54.174.99.63] out: timestampB (33, 1447323169.811884)
[52.33.233.214] out: got 2048 TXs
[52.33.233.214] out: timestampB (3, 1447323169.940084)
[54.193.39.252] out: got 2048 TXs
[54.193.39.252] out: timestampB (30, 1447323170.563201)
[54.193.38.21] out: got 2048 TXs
[54.193.38.21] out: timestampB (20, 1447323170.745947)
[54.193.53.222] out: got 2048 TXs
[54.193.53.222] out: timestampB (22, 1447323170.381331)
[54.193.43.238] out: got 2048 TXs
[54.193.43.238] out: timestampB (21, 1447323170.776484)
[52.31.124.225] out: got 2048 TXs
[52.31.124.225] out: timestampB (74, 1447323171.394518)
[52.31.152.163] out: got 2048 TXs
[52.31.152.163] out: timestampB (75, 1447323171.914670)
[52.31.44.237] out: got 2048 TXs
[52.31.44.237] out: timestampB (69, 1447323172.209706)
[52.31.144.232] out: got 2048 TXs
[52.31.144.232] out: timestampB (64, 1447323171.871901)
[52.31.171.198] out: got 2048 TXs
[52.31.171.198] out: timestampB (72, 1447323172.133912)
[52.31.146.140] out: got 2048 TXs
[52.31.146.140] out: timestampB (70, 1447323171.997434)
[52.31.158.67] out: got 2048 TXs
[52.31.158.67] out: timestampB (65, 1447323172.038134)
[52.31.171.194] out: got 2048 TXs
[52.31.171.194] out: timestampB (71, 1447323172.348721)
[52.31.165.121] out: got 2048 TXs
[52.31.165.121] out: timestampB (68, 1447323172.272680)
[52.31.143.220] out: got 2048 TXs
[52.31.143.220] out: timestampB (76, 1447323172.883681)
[52.31.145.254] out: got 2048 TXs
[52.31.145.254] out: timestampB (73, 1447323172.898501)
[52.31.145.59] out: got 2048 TXs
[52.31.145.59] out: timestampB (67, 1447323172.983730)
[52.30.38.212] out: got 2048 TXs
[52.30.38.212] out: timestampB (66, 1447323172.734096)
[52.31.143.237] out: got 2048 TXs
[52.31.143.237] out: timestampB (79, 1447323172.579762)
[52.31.145.45] out: got 2048 TXs
[52.31.145.45] out: timestampB (78, 1447323173.037951)
[52.31.144.8] out: got 2048 TXs
[52.31.144.8] out: timestampB (77, 1447323173.277211)
[52.29.125.245] out: got 2048 TXs
[52.29.125.245] out: timestampB (84, 1447323173.260623)
[52.29.140.0] out: got 2048 TXs
[52.29.140.0] out: timestampB (85, 1447323174.042164)
[52.192.176.138] out: got 2048 TXs
[52.192.176.138] out: timestampB (112, 1447323173.904153)
[52.192.161.15] out: got 2048 TXs
[52.192.161.15] out: timestampB (121, 1447323174.189282)
[52.192.177.62] out: got 2048 TXs
[52.192.177.62] out: timestampB (122, 1447323174.022784)
[52.68.97.243] out: got 2048 TXs
[52.68.97.243] out: timestampB (118, 1447323174.044671)
[52.29.147.46] out: got 2048 TXs
[52.29.147.46] out: timestampB (80, 1447323174.203633)
[52.192.176.242] out: got 2048 TXs
[52.192.176.242] out: timestampB (117, 1447323174.172337)
[52.192.178.31] out: got 2048 TXs
[52.192.178.31] out: timestampB (127, 1447323174.100497)
[52.29.103.199] out: got 2048 TXs
[52.29.103.199] out: timestampB (81, 1447323174.215139)
[52.29.151.220] out: got 2048 TXs
[52.29.151.220] out: timestampB (91, 1447323174.053255)
[52.29.59.159] out: got 2048 TXs
[52.29.59.159] out: timestampB (94, 1447323174.376490)
[52.29.131.168] out: got 2048 TXs
[52.29.131.168] out: timestampB (87, 1447323174.432253)
[52.192.174.217] out: got 2048 TXs
[52.192.174.217] out: timestampB (123, 1447323174.765316)
[52.29.151.211] out: got 2048 TXs
[52.29.151.211] out: timestampB (88, 1447323174.570945)
[52.29.133.234] out: got 2048 TXs
[52.29.133.234] out: timestampB (89, 1447323174.949799)
[52.29.152.138] out: got 2048 TXs
[52.29.152.138] out: timestampB (86, 1447323174.760576)
[52.29.153.95] out: got 2048 TXs
[52.29.153.95] out: timestampB (83, 1447323175.096739)
[52.192.84.190] out: got 2048 TXs
[52.192.84.190] out: timestampB (124, 1447323175.040235)
[52.29.152.133] out: got 2048 TXs
[52.29.152.133] out: timestampB (95, 1447323175.048341)
[52.29.133.9] out: got 2048 TXs
[52.29.133.9] out: timestampB (92, 1447323175.093844)
[52.29.140.18] out: got 2048 TXs
[52.29.140.18] out: timestampB (93, 1447323175.109079)
[52.192.177.52] out: got 2048 TXs
[52.192.177.52] out: timestampB (126, 1447323174.877948)
[52.68.169.196] out: got 2048 TXs
[52.68.169.196] out: timestampB (115, 1447323175.134275)
[52.29.125.236] out: got 2048 TXs
[52.29.125.236] out: timestampB (90, 1447323175.489342)
[52.192.84.105] out: got 2048 TXs
[52.192.84.105] out: timestampB (113, 1447323175.338507)
[52.192.177.178] out: got 2048 TXs
[52.192.177.178] out: timestampB (116, 1447323175.246869)
[52.192.175.254] out: got 2048 TXs
[52.192.175.254] out: timestampB (125, 1447323175.780690)
[52.192.175.15] out: got 2048 TXs
[52.192.175.15] out: timestampB (119, 1447323175.489942)
[52.69.201.55] out: got 2048 TXs
[52.69.201.55] out: timestampB (120, 1447323175.625630)
[52.68.93.132] out: got 2048 TXs
[52.68.93.132] out: timestampB (114, 1447323175.377112)
[54.179.169.27] out: got 2048 TXs
[54.179.169.27] out: timestampB (98, 1447323178.664840)
[54.233.81.243] out: got 2048 TXs
[54.233.81.243] out: timestampB (59, 1447323180.074231)
[54.179.166.32] out: got 2048 TXs
[54.179.166.32] out: timestampB (110, 1447323179.798712)
[54.179.128.231] out: got 2048 TXs
[54.179.128.231] out: timestampB (101, 1447323180.142826)
[54.169.243.16] out: got 2048 TXs
[54.169.243.16] out: timestampB (99, 1447323180.211490)
[54.233.93.81] out: got 2048 TXs
[54.233.93.81] out: timestampB (50, 1447323180.436116)
[54.179.150.72] out: got 2048 TXs
[54.179.150.72] out: timestampB (109, 1447323180.166395)
[54.179.151.204] out: got 2048 TXs
[54.179.151.204] out: timestampB (96, 1447323180.424172)
[54.179.146.81] out: got 2048 TXs
[54.179.146.81] out: timestampB (106, 1447323180.438953)
[54.233.89.230] out: got 2048 TXs
[54.233.89.230] out: timestampB (58, 1447323181.055933)
[54.179.130.182] out: got 2048 TXs
[54.179.130.182] out: timestampB (111, 1447323180.952364)
[54.207.32.214] out: got 2048 TXs
[54.207.32.214] out: timestampB (54, 1447323181.103448)
[54.233.83.182] out: got 2048 TXs
[54.233.83.182] out: timestampB (49, 1447323181.017912)
[54.169.229.231] out: got 2048 TXs
[54.169.229.231] out: timestampB (103, 1447323180.875522)
[54.179.160.172] out: got 2048 TXs
[54.179.160.172] out: timestampB (102, 1447323180.941695)
[54.232.249.250] out: got 2048 TXs
[54.232.249.250] out: timestampB (52, 1447323181.185421)
[54.233.78.163] out: got 2048 TXs
[54.233.78.163] out: timestampB (53, 1447323181.221661)
[54.179.131.85] out: got 2048 TXs
[54.179.131.85] out: timestampB (100, 1447323180.999695)
[54.169.236.2] out: got 2048 TXs
[54.169.236.2] out: timestampB (105, 1447323180.906121)
[54.233.89.23] out: got 2048 TXs
[54.233.89.23] out: timestampB (60, 1447323181.272209)
[54.179.169.70] out: got 2048 TXs
[54.179.169.70] out: timestampB (97, 1447323181.036181)
[54.233.91.189] out: got 2048 TXs
[54.233.91.189] out: timestampB (63, 1447323181.305136)
[54.233.93.107] out: got 2048 TXs
[54.233.93.107] out: timestampB (51, 1447323181.421161)
[54.169.236.16] out: got 2048 TXs
[54.169.236.16] out: timestampB (108, 1447323181.214636)
[54.179.150.193] out: got 2048 TXs
[54.179.150.193] out: timestampB (107, 1447323181.086281)
[54.169.236.174] out: got 2048 TXs
[54.169.236.174] out: timestampB (104, 1447323181.369892)
[54.233.88.21] out: got 2048 TXs
[54.233.88.21] out: timestampB (56, 1447323181.434840)
[54.233.81.185] out: got 2048 TXs
[54.233.81.185] out: timestampB (61, 1447323181.927657)
[54.233.81.73] out: got 2048 TXs
[54.233.81.73] out: timestampB (48, 1447323181.833024)
[54.233.90.226] out: got 2048 TXs
[54.233.90.226] out: timestampB (55, 1447323182.488607)
[54.233.95.71] out: got 2048 TXs
[54.233.95.71] out: timestampB (57, 1447323182.502055)
[54.207.100.110] out: got 2048 TXs
[54.207.100.110] out: timestampB (62, 1447323182.625541)
[52.29.103.199] out: [81] synced transactions.
[52.29.103.199] out: timestampE (81, 1447323290.867745)
[52.29.125.245] out: [84] synced transactions.
[52.29.125.245] out: timestampE (84, 1447323290.983366)
[52.29.133.9] out: [92] synced transactions.
[52.29.133.9] out: timestampE (92, 1447323291.021382)
[54.233.89.23] out: [60] synced transactions.
[54.233.89.23] out: timestampE (60, 1447323291.308976)
[54.193.36.81] out: [26] synced transactions.
[54.193.36.81] out: timestampE (26, 1447323291.418635)
[52.29.152.133] out: [95] synced transactions.
[52.29.152.133] out: timestampE (95, 1447323291.239302)
[54.233.81.185] out: [61] synced transactions.
[54.233.81.185] out: timestampE (61, 1447323291.425107)
[52.31.145.254] out: [73] synced transactions.
[52.31.145.254] out: timestampE (73, 1447323291.280863)
[52.29.151.220] out: [91] synced transactions.
[52.29.151.220] out: timestampE (91, 1447323290.937586)
[54.233.89.230] out: [58] synced transactions.
[54.233.89.230] out: timestampE (58, 1447323291.333240)
[52.31.124.225] out: [74] synced transactions.
[52.31.124.225] out: timestampE (74, 1447323290.942210)
[54.233.95.71] out: [57] synced transactions.
[54.233.95.71] out: timestampE (57, 1447323291.455228)
[52.33.202.130] out: [5] synced transactions.
[52.33.202.130] out: timestampE (5, 1447323291.290104)
[52.29.151.211] out: [88] synced transactions.
[52.29.151.211] out: timestampE (88, 1447323291.204726)
[54.232.249.250] out: [52] synced transactions.
[54.233.81.243] out: [59] synced transactions.
[54.232.249.250] out: timestampE (52, 1447323291.366725)
[54.233.81.243] out: timestampE (59, 1447323291.357680)
[54.233.83.182] out: [49] synced transactions.
[54.233.83.182] out: timestampE (49, 1447323291.333732)
[52.192.177.52] out: [126] synced transactions.
[52.192.177.52] out: timestampE (126, 1447323291.105825)
[54.233.91.189] out: [63] synced transactions.
[54.233.91.189] out: timestampE (63, 1447323291.461554)
[54.233.93.107] out: [51] synced transactions.
[54.233.93.107] out: timestampE (51, 1447323291.551769)
[52.192.176.242] out: [117] synced transactions.
[52.192.176.242] out: timestampE (117, 1447323291.290916)
[52.31.171.194] out: [71] synced transactions.
[52.31.171.194] out: timestampE (71, 1447323291.236927)
[52.69.201.55] out: [120] synced transactions.
[52.69.201.55] out: timestampE (120, 1447323291.334833)
[52.192.177.178] out: [116] synced transactions.
[52.192.177.178] out: timestampE (116, 1447323291.215988)
[54.174.96.1] out: [32] synced transactions.
[52.31.152.163] out: [75] synced transactions.
[54.174.96.1] out: timestampE (32, 1447323291.346668)
[52.31.152.163] out: timestampE (75, 1447323291.350808)
[52.33.214.97] out: [4] synced transactions.
[52.33.214.97] out: timestampE (4, 1447323291.401279)
[52.33.233.148] out: [14] synced transactions.
[52.33.233.148] out: timestampE (14, 1447323291.327280)
[52.192.84.190] out: [124] synced transactions.
[52.192.84.190] out: timestampE (124, 1447323291.436581)
[52.31.44.237] out: [69] synced transactions.
[52.31.44.237] out: timestampE (69, 1447323291.352431)
[52.68.97.243] out: [118] synced transactions.
[52.68.97.243] out: timestampE (118, 1447323291.273208)
[52.31.165.121] out: [68] synced transactions.
[52.31.165.121] out: timestampE (68, 1447323291.086085)
[52.31.143.237] out: [79] synced transactions.
[52.31.143.237] out: timestampE (79, 1447323291.030497)
[52.192.178.31] out: [127] synced transactions.
[52.192.178.31] out: timestampE (127, 1447323291.282420)
[52.192.175.254] out: [125] synced transactions.
[52.192.175.254] out: timestampE (125, 1447323291.639409)
[54.179.128.231] out: [101] synced transactions.
[54.179.128.231] out: timestampE (101, 1447323291.362349)
[52.33.231.17] out: [11] synced transactions.
[52.33.231.17] out: timestampE (11, 1447323291.145385)
[52.192.176.138] out: [112] synced transactions.
[52.192.176.138] out: timestampE (112, 1447323291.291025)
[54.179.131.85] out: [100] synced transactions.
[54.179.131.85] out: timestampE (100, 1447323291.295196)
[52.192.174.217] out: [123] synced transactions.
[52.192.174.217] out: timestampE (123, 1447323291.577922)
[52.33.233.86] out: [15] synced transactions.
[52.33.233.86] out: timestampE (15, 1447323291.294071)
[54.193.43.238] out: [21] synced transactions.
[54.193.43.238] out: timestampE (21, 1447323291.631216)
[52.31.144.232] out: [64] synced transactions.
[52.31.144.232] out: timestampE (64, 1447323291.109286)
[54.193.25.8] out: [18] synced transactions.
[54.193.25.8] out: timestampE (18, 1447323291.385831)
[52.33.233.25] out: [0] synced transactions.
[52.33.233.25] out: timestampE (0, 1447323291.715930)
[52.192.177.62] out: [122] synced transactions.
[52.192.177.62] out: timestampE (122, 1447323291.469622)
[52.31.145.59] out: [67] synced transactions.
[52.31.145.59] out: timestampE (67, 1447323291.609124)
[52.33.233.214] out: [3] synced transactions.
[52.33.233.214] out: timestampE (3, 1447323291.371712)
[52.29.131.168] out: [87] synced transactions.
[52.29.131.168] out: timestampE (87, 1447323291.342002)
[52.33.220.84] out: [10] synced transactions.
[52.33.220.84] out: timestampE (10, 1447323291.485057)
[52.33.233.119] out: [7] synced transactions.
[52.33.233.119] out: timestampE (7, 1447323291.352522)
[54.174.100.252] out: [47] synced transactions.
[54.174.100.252] out: timestampE (47, 1447323291.662582)
[52.31.146.140] out: [70] synced transactions.
[52.31.146.140] out: timestampE (70, 1447323291.177111)
[54.174.99.63] out: [33] synced transactions.
[54.174.99.63] out: timestampE (33, 1447323291.309801)
[52.33.233.243] out: [9] synced transactions.
[52.33.233.243] out: timestampE (9, 1447323291.660780)
[54.174.99.66] out: [44] synced transactions.
[54.174.99.66] out: timestampE (44, 1447323291.635168)
[52.192.175.15] out: [119] synced transactions.
[52.192.175.15] out: timestampE (119, 1447323291.416797)
[52.192.161.15] out: [121] synced transactions.
[52.192.161.15] out: timestampE (121, 1447323291.676915)
[54.174.108.235] out: [39] synced transactions.
[54.174.108.235] out: timestampE (39, 1447323291.638819)
[54.174.100.36] out: [40] synced transactions.
[54.174.100.36] out: timestampE (40, 1447323291.785307)
[52.33.233.138] out: [8] synced transactions.
[52.33.233.138] out: timestampE (8, 1447323291.658196)
[54.169.236.16] out: [108] synced transactions.
[54.169.236.16] out: timestampE (108, 1447323291.544394)
[52.33.233.170] out: [13] synced transactions.
[54.233.93.81] out: [50] synced transactions.
[54.233.93.81] out: timestampE (50, 1447323291.699508)
[52.33.233.170] out: timestampE (13, 1447323291.625096)
[52.29.59.159] out: [94] synced transactions.
[52.29.59.159] out: timestampE (94, 1447323291.538064)
[54.193.59.248] out: [17] synced transactions.
[54.193.35.51] out: [31] synced transactions.
[54.193.59.248] out: timestampE (17, 1447323291.723301)
[54.193.35.51] out: timestampE (31, 1447323291.674736)
[54.193.38.21] out: [20] synced transactions.
[54.193.38.21] out: timestampE (20, 1447323291.753253)
[54.193.56.253] out: [24] synced transactions.
[54.193.56.253] out: timestampE (24, 1447323291.821549)
[54.174.108.14] out: [46] synced transactions.
[54.174.108.14] out: timestampE (46, 1447323291.731699)
[54.174.99.36] out: [34] synced transactions.
[54.174.99.36] out: timestampE (34, 1447323291.459907)
[54.193.9.11] out: [23] synced transactions.
[54.193.9.11] out: timestampE (23, 1447323291.575833)
[54.193.54.78] out: [25] synced transactions.
[54.193.54.78] out: timestampE (25, 1447323291.767154)
[54.193.7.227] out: [27] synced transactions.
[54.193.7.227] out: timestampE (27, 1447323291.805435)
[52.31.158.67] out: [65] synced transactions.
[52.31.158.67] out: timestampE (65, 1447323291.236418)
[54.193.41.79] out: [19] synced transactions.
[54.193.41.79] out: timestampE (19, 1447323291.751468)
[52.31.144.8] out: [77] synced transactions.
[52.31.144.8] out: timestampE (77, 1447323291.731133)
[54.174.114.106] out: [36] synced transactions.
[54.174.114.106] out: timestampE (36, 1447323291.417683)
[52.68.169.196] out: [115] synced transactions.
[52.68.169.196] out: timestampE (115, 1447323291.583263)
[52.33.233.78] out: [6] synced transactions.
[52.33.233.78] out: timestampE (6, 1447323291.441069)
[52.29.147.46] out: [80] synced transactions.
[52.29.147.46] out: timestampE (80, 1447323291.633470)
[54.193.39.252] out: [30] synced transactions.
[54.193.39.252] out: timestampE (30, 1447323291.794907)
[54.174.105.62] out: [43] synced transactions.
[54.174.105.62] out: timestampE (43, 1447323291.585954)
[54.174.99.143] out: [42] synced transactions.
[54.174.99.143] out: timestampE (42, 1447323291.453209)
[54.174.96.216] out: [45] synced transactions.
[54.174.96.216] out: timestampE (45, 1447323291.719863)
[54.174.101.230] out: [38] synced transactions.
[54.174.101.230] out: timestampE (38, 1447323291.505128)
[52.33.233.250] out: [12] synced transactions.
[52.33.233.250] out: timestampE (12, 1447323291.870560)
[54.193.57.222] out: [16] synced transactions.
[54.193.57.222] out: timestampE (16, 1447323291.625425)
[54.193.55.224] out: [28] synced transactions.
[54.193.55.224] out: timestampE (28, 1447323291.528586)
[54.193.53.222] out: [22] synced transactions.
[54.193.53.222] out: timestampE (22, 1447323291.450221)
[54.174.115.145] out: [35] synced transactions.
[54.174.115.145] out: timestampE (35, 1447323291.797502)
[54.193.40.4] out: [29] synced transactions.
[54.193.40.4] out: timestampE (29, 1447323291.919847)
[54.174.100.11] out: [37] synced transactions.
[54.174.100.11] out: timestampE (37, 1447323291.911164)
[52.29.140.0] out: [85] synced transactions.
[52.29.140.0] out: timestampE (85, 1447323291.889306)
[52.33.226.33] out: [2] synced transactions.
[52.33.226.33] out: timestampE (2, 1447323291.888472)
[52.29.133.234] out: [89] synced transactions.
[52.29.133.234] out: timestampE (89, 1447323291.945704)
[52.33.176.227] out: [1] synced transactions.
[52.33.176.227] out: timestampE (1, 1447323291.798967)
[52.29.153.95] out: [83] synced transactions.
[52.29.153.95] out: timestampE (83, 1447323292.129080)
[52.29.125.236] out: [90] synced transactions.
[52.29.125.236] out: timestampE (90, 1447323292.122556)
[52.31.171.198] out: [72] synced transactions.
[52.31.171.198] out: timestampE (72, 1447323291.878359)
[54.169.229.231] out: [103] synced transactions.
[54.169.229.231] out: timestampE (103, 1447323292.181658)
[52.30.38.212] out: [66] synced transactions.
[52.30.38.212] out: timestampE (66, 1447323292.209545)
[54.174.97.195] out: [41] synced transactions.
[54.174.97.195] out: timestampE (41, 1447323292.608355)
[52.29.140.18] out: [93] synced transactions.
[52.29.140.18] out: timestampE (93, 1447323293.241613)
[52.31.145.45] out: [78] synced transactions.
[52.31.145.45] out: timestampE (78, 1447323293.853584)
[54.179.160.172] out: [102] synced transactions.
[54.179.160.172] out: timestampE (102, 1447323293.749411)
[52.29.152.138] out: [86] synced transactions.
[52.29.152.138] out: timestampE (86, 1447323294.675605)
[52.192.84.105] out: [113] synced transactions.
[52.192.84.105] out: timestampE (113, 1447323294.762490)
[52.68.93.132] out: [114] synced transactions.
[52.68.93.132] out: timestampE (114, 1447323294.552794)
[54.169.243.16] out: [99] synced transactions.
[54.169.243.16] out: timestampE (99, 1447323294.987610)
[54.179.169.27] out: [98] synced transactions.
[54.179.169.27] out: timestampE (98, 1447323294.826117)
[54.179.150.193] out: [107] synced transactions.
[54.179.150.193] out: timestampE (107, 1447323295.122678)
[54.179.166.32] out: [110] synced transactions.
[54.179.166.32] out: timestampE (110, 1447323295.159145)
[54.233.78.163] out: [53] synced transactions.
[54.233.78.163] out: timestampE (53, 1447323295.689018)
[54.179.150.72] out: [109] synced transactions.
[54.179.150.72] out: timestampE (109, 1447323295.575623)
[54.169.236.2] out: [105] synced transactions.
[54.169.236.2] out: timestampE (105, 1447323295.549690)
[54.179.146.81] out: [106] synced transactions.
[54.179.146.81] out: timestampE (106, 1447323297.182853)
[54.179.151.204] out: [96] synced transactions.
[54.179.151.204] out: timestampE (96, 1447323297.843384)
[52.31.143.220] out: [76] synced transactions.
[52.31.143.220] out: timestampE (76, 1447323298.266919)
[54.179.130.182] out: [111] synced transactions.
[54.179.130.182] out: timestampE (111, 1447323298.198507)
[54.233.81.73] out: [48] synced transactions.
[54.233.81.73] out: timestampE (48, 1447323298.907433)
[54.179.169.70] out: [97] synced transactions.
[54.179.169.70] out: timestampE (97, 1447323298.805242)
[54.169.236.174] out: [104] synced transactions.
[54.169.236.174] out: timestampE (104, 1447323299.316544)
[54.207.32.214] out: [54] synced transactions.
[54.207.32.214] out: timestampE (54, 1447323299.314458)
[54.233.88.21] out: [56] synced transactions.
[54.233.88.21] out: timestampE (56, 1447323299.571113)
[54.207.100.110] out: [62] synced transactions.
[54.207.100.110] out: timestampE (62, 1447323300.098596)
[54.233.90.226] out: [55] synced transactions.
[54.233.90.226] out: timestampE (55, 1447323300.767750)

[54.232.249.250] out: servers started
[52.33.233.214] out: got 2048 TXs
[52.33.233.214] out: timestampB (3, 1447323788.354925)
[52.33.233.243] out: got 2048 TXs
[52.33.233.243] out: timestampB (9, 1447323788.608507)
[52.33.233.138] out: got 2048 TXs
[52.33.233.138] out: timestampB (8, 1447323788.651355)
[52.33.231.17] out: got 2048 TXs
[52.33.231.17] out: timestampB (11, 1447323788.333883)
[52.33.214.97] out: got 2048 TXs
[52.33.214.97] out: timestampB (4, 1447323788.710611)
[52.33.176.227] out: got 2048 TXs
[52.33.176.227] out: timestampB (1, 1447323788.583569)
[52.33.226.33] out: got 2048 TXs
[52.33.226.33] out: timestampB (2, 1447323788.801319)
[52.33.233.86] out: got 2048 TXs
[52.33.233.86] out: timestampB (15, 1447323788.556773)
[52.33.233.25] out: got 2048 TXs
[52.33.233.25] out: timestampB (0, 1447323788.974839)
[52.33.233.119] out: got 2048 TXs
[52.33.233.119] out: timestampB (7, 1447323788.561441)
[52.33.233.78] out: got 2048 TXs
[52.33.233.78] out: timestampB (6, 1447323788.569432)
[54.174.99.66] out: got 2048 TXs
[54.174.99.66] out: timestampB (44, 1447323788.995609)
[54.174.97.195] out: got 2048 TXs
[54.174.97.195] out: timestampB (41, 1447323789.180004)
[54.174.114.106] out: got 2048 TXs
[54.174.114.106] out: timestampB (36, 1447323788.824614)
[54.174.96.216] out: got 2048 TXs
[54.174.96.216] out: timestampB (45, 1447323789.093023)
[54.193.55.224] out: got 2048 TXs
[54.193.55.224] out: timestampB (28, 1447323788.884187)
[54.174.99.63] out: got 2048 TXs
[54.174.99.63] out: timestampB (33, 1447323788.860657)
[54.174.99.36] out: got 2048 TXs
[54.174.99.36] out: timestampB (34, 1447323789.052139)
[54.193.36.81] out: got 2048 TXs
[54.193.36.81] out: timestampB (26, 1447323789.473427)
[54.193.53.222] out: got 2048 TXs
[54.193.53.222] out: timestampB (22, 1447323788.962376)
[54.174.108.235] out: got 2048 TXs
[54.174.108.235] out: timestampB (39, 1447323789.342574)
[54.193.40.4] out: got 2048 TXs
[54.193.40.4] out: timestampB (29, 1447323789.532388)
[54.193.57.222] out: got 2048 TXs
[54.193.57.222] out: timestampB (16, 1447323789.331091)
[54.193.7.227] out: got 2048 TXs
[54.193.7.227] out: timestampB (27, 1447323789.638812)
[54.193.43.238] out: got 2048 TXs
[54.193.43.238] out: timestampB (21, 1447323789.605597)
[54.193.39.252] out: got 2048 TXs
[54.193.39.252] out: timestampB (30, 1447323789.617956)
[54.174.100.252] out: got 2048 TXs
[54.174.100.252] out: timestampB (47, 1447323789.834140)
[54.193.41.79] out: got 2048 TXs
[54.193.41.79] out: timestampB (19, 1447323790.082769)
[54.174.115.145] out: got 2048 TXs
[54.174.115.145] out: timestampB (35, 1447323790.088139)
[54.193.35.51] out: got 2048 TXs
[54.193.35.51] out: timestampB (31, 1447323790.151173)
[52.33.220.84] out: got 2048 TXs
[52.33.220.84] out: timestampB (10, 1447323790.030172)
[54.174.100.36] out: got 2048 TXs
[54.174.100.36] out: timestampB (40, 1447323790.387103)
[52.33.233.148] out: got 2048 TXs
[52.33.233.148] out: timestampB (14, 1447323790.246384)
[52.33.202.130] out: got 2048 TXs
[52.33.202.130] out: timestampB (5, 1447323790.469632)
[52.33.233.250] out: got 2048 TXs
[52.33.233.250] out: timestampB (12, 1447323790.841459)
[54.174.96.1] out: got 2048 TXs
[54.174.96.1] out: timestampB (32, 1447323790.646469)
[54.174.108.14] out: got 2048 TXs
[54.174.108.14] out: timestampB (46, 1447323790.984403)
[54.174.100.11] out: got 2048 TXs
[54.174.100.11] out: timestampB (37, 1447323791.063264)
[54.193.38.21] out: got 2048 TXs
[54.193.38.21] out: timestampB (20, 1447323791.119775)
[52.33.233.170] out: got 2048 TXs
[52.33.233.170] out: timestampB (13, 1447323790.966989)
[54.174.105.62] out: got 2048 TXs
[54.174.105.62] out: timestampB (43, 1447323791.004632)
[54.193.56.253] out: got 2048 TXs
[54.193.56.253] out: timestampB (24, 1447323791.393644)
[54.174.101.230] out: got 2048 TXs
[54.174.101.230] out: timestampB (38, 1447323791.140066)
[54.174.99.143] out: got 2048 TXs
[54.174.99.143] out: timestampB (42, 1447323791.052629)
[54.193.9.11] out: got 2048 TXs
[54.193.9.11] out: timestampB (23, 1447323791.520736)
