[54.179.157.121] out: servers started
[52.29.43.33] out: timestampB (45, 1447177927.808391)
[52.29.120.70] out: got 8192 TXs
[52.29.120.70] out: timestampB (42, 1447177927.609701)
[52.29.137.216] out: got 8192 TXs
[52.29.137.216] out: timestampB (40, 1447177927.537573)
[52.31.41.124] out: got 8192 TXs
[52.31.41.124] out: timestampB (38, 1447177928.028757)
[52.31.164.91] out: got 8192 TXs
[52.31.164.91] out: timestampB (35, 1447177928.540370)
[52.19.164.11] out: got 8192 TXs
[52.19.164.11] out: timestampB (32, 1447177930.166609)
[52.29.145.149] out: got 8192 TXs
[52.29.145.149] out: timestampB (46, 1447177930.337416)
[52.69.197.55] out: got 8192 TXs
[52.69.197.55] out: timestampB (58, 1447177930.568312)
[52.29.95.105] out: got 8192 TXs
[52.29.95.105] out: timestampB (47, 1447177931.081952)
[52.28.65.114] out: got 8192 TXs
[52.28.65.114] out: timestampB (44, 1447177930.789146)
[52.192.55.120] out: got 8192 TXs
[52.192.55.120] out: timestampB (59, 1447177931.081131)
[52.192.140.223] out: got 8192 TXs
[52.192.140.223] out: timestampB (61, 1447177931.715796)
[52.192.75.43] out: got 8192 TXs
[52.192.75.43] out: timestampB (60, 1447177931.274524)
[52.69.246.137] out: got 8192 TXs
[52.69.246.137] out: timestampB (63, 1447177931.041240)
[52.69.156.69] out: got 8192 TXs
[52.69.156.69] out: timestampB (62, 1447177932.166527)
[52.69.80.131] out: got 8192 TXs
[52.69.80.131] out: timestampB (56, 1447177932.957797)
[52.69.97.238] out: got 8192 TXs
[52.69.97.238] out: timestampB (57, 1447177934.208995)
[54.179.164.162] out: got 8192 TXs
[54.179.164.162] out: timestampB (53, 1447177934.519104)
[54.169.246.15] out: got 8192 TXs
[54.169.246.15] out: timestampB (49, 1447177934.488428)
[54.179.157.121] out: got 8192 TXs
[54.179.157.121] out: timestampB (54, 1447177935.260441)
[54.169.238.113] out: got 8192 TXs
[54.169.238.113] out: timestampB (51, 1447177935.140852)
[54.233.104.96] out: got 8192 TXs
[54.233.104.96] out: timestampB (30, 1447177935.729737)
[54.233.97.117] out: got 8192 TXs
[54.233.97.117] out: timestampB (27, 1447177936.086850)
[54.232.199.192] out: got 8192 TXs
[54.232.199.192] out: timestampB (25, 1447177936.082422)
[54.179.135.65] out: got 8192 TXs
[54.179.135.65] out: timestampB (52, 1447177935.413443)
[54.233.107.89] out: got 8192 TXs
[54.233.107.89] out: timestampB (29, 1447177936.109766)
[54.94.243.208] out: got 8192 TXs
[54.94.243.208] out: timestampB (26, 1447177936.667758)
[54.232.250.8] out: got 8192 TXs
[54.232.250.8] out: timestampB (28, 1447177936.179119)
[54.169.246.32] out: got 8192 TXs
[54.169.246.32] out: timestampB (50, 1447177935.710420)
[54.169.248.67] out: got 8192 TXs
[54.169.248.67] out: timestampB (48, 1447177935.981459)
[54.207.93.82] out: got 8192 TXs
[54.207.93.82] out: timestampB (24, 1447177936.227813)
[54.232.218.195] out: got 8192 TXs
[54.232.218.195] out: timestampB (31, 1447177936.525900)
[54.169.212.80] out: got 8192 TXs
[54.169.212.80] out: timestampB (55, 1447177936.179099)
[52.29.43.33] out: [45] synced transactions.
[52.29.43.33] out: timestampE (45, 1447178023.119650)
[52.27.237.141] out: [6] synced transactions.
[52.27.237.141] out: timestampE (6, 1447178023.038548)
[52.32.155.30] out: [1] synced transactions.
[52.32.155.30] out: timestampE (1, 1447178023.579524)
[54.179.164.162] out: [53] synced transactions.
[54.179.164.162] out: timestampE (53, 1447178023.743375)
[52.91.78.88] out: [22] synced transactions.
[52.91.78.88] out: timestampE (22, 1447178023.739686)
[107.21.5.236] out: [21] synced transactions.
[107.21.5.236] out: timestampE (21, 1447178023.759996)
[54.179.157.121] out: [54] synced transactions.
[54.179.157.121] out: timestampE (54, 1447178023.637119)
[52.192.75.43] out: [60] synced transactions.
[52.192.75.43] out: timestampE (60, 1447178023.876205)
[52.16.85.22] out: [34] synced transactions.
[52.16.85.22] out: timestampE (34, 1447178023.316680)
[52.91.97.171] out: [19] synced transactions.
[52.91.97.171] out: timestampE (19, 1447178023.739694)
[52.31.39.64] out: [36] synced transactions.
[52.31.39.64] out: timestampE (36, 1447178023.406088)
[54.169.246.15] out: [49] synced transactions.
[54.169.246.15] out: timestampE (49, 1447178023.679662)
[52.23.168.188] out: [23] synced transactions.
[52.23.168.188] out: timestampE (23, 1447178023.875973)
[52.24.127.191] out: [4] synced transactions.
[52.24.127.191] out: timestampE (4, 1447178023.690512)
[52.9.74.239] out: [14] synced transactions.
[52.9.74.239] out: timestampE (14, 1447178024.151211)
[54.236.248.119] out: [18] synced transactions.
[54.236.248.119] out: timestampE (18, 1447178023.999513)
[52.29.143.40] out: [43] synced transactions.
[52.29.143.40] out: timestampE (43, 1447178024.031984)
[52.9.74.240] out: [12] synced transactions.
[52.9.74.240] out: timestampE (12, 1447178024.179353)
[52.26.214.226] out: [7] synced transactions.
[52.26.214.226] out: timestampE (7, 1447178024.242960)
[52.9.74.241] out: [13] synced transactions.
[52.9.74.241] out: timestampE (13, 1447178024.248333)
[52.9.72.86] out: [9] synced transactions.
[52.9.72.86] out: timestampE (9, 1447178024.381953)
[52.8.92.220] out: [15] synced transactions.
[52.8.92.220] out: timestampE (15, 1447178024.860404)
[52.33.208.21] out: [5] synced transactions.
[52.33.208.21] out: timestampE (5, 1447178023.978881)
[52.25.82.27] out: [0] synced transactions.
[52.25.82.27] out: timestampE (0, 1447178024.024603)
[52.192.55.120] out: [59] synced transactions.
[52.192.55.120] out: timestampE (59, 1447178024.319827)
[52.29.43.107] out: [41] synced transactions.
[52.29.43.107] out: timestampE (41, 1447178024.102490)
[52.9.64.216] out: [8] synced transactions.
[52.9.64.216] out: timestampE (8, 1447178024.164798)
[52.17.24.113] out: [33] synced transactions.
[52.17.24.113] out: timestampE (33, 1447178024.384532)
[52.8.19.154] out: [10] synced transactions.
[52.8.19.154] out: timestampE (10, 1447178024.687287)
[52.69.80.131] out: [56] synced transactions.
[52.69.80.131] out: timestampE (56, 1447178024.610755)
[54.209.228.153] out: [17] synced transactions.
[54.209.228.153] out: timestampE (17, 1447178025.331536)
[52.69.246.137] out: [63] synced transactions.
[52.69.246.137] out: timestampE (63, 1447178024.243502)
[52.19.164.11] out: [32] synced transactions.
[52.19.164.11] out: timestampE (32, 1447178025.567188)
[52.30.176.61] out: [39] synced transactions.
[52.30.176.61] out: timestampE (39, 1447178024.207530)
[52.29.145.149] out: [46] synced transactions.
[52.29.145.149] out: timestampE (46, 1447178024.516353)
[52.31.124.103] out: [37] synced transactions.
[52.31.124.103] out: timestampE (37, 1447178024.624576)
[52.28.65.114] out: [44] synced transactions.
[52.28.65.114] out: timestampE (44, 1447178024.729230)
[52.9.74.238] out: [11] synced transactions.
[52.9.74.238] out: timestampE (11, 1447178024.914576)
[52.29.120.70] out: [42] synced transactions.
[52.29.120.70] out: timestampE (42, 1447178024.593093)
[52.25.56.120] out: [2] synced transactions.
[52.25.56.120] out: timestampE (2, 1447178024.640641)
[52.29.95.105] out: [47] synced transactions.
[52.29.95.105] out: timestampE (47, 1447178025.179688)
[52.192.140.223] out: [61] synced transactions.
[52.192.140.223] out: timestampE (61, 1447178025.957098)
[52.33.103.236] out: [3] synced transactions.
[52.33.103.236] out: timestampE (3, 1447178025.538060)
[52.69.97.238] out: [57] synced transactions.
[52.69.97.238] out: timestampE (57, 1447178025.716027)
[52.29.137.216] out: [40] synced transactions.
[52.29.137.216] out: timestampE (40, 1447178025.814935)
[52.31.41.124] out: [38] synced transactions.
[52.31.41.124] out: timestampE (38, 1447178026.372912)
[54.169.248.67] out: [48] synced transactions.
[54.169.248.67] out: timestampE (48, 1447178026.149344)
[54.233.107.89] out: [29] synced transactions.
[54.233.107.89] out: timestampE (29, 1447178026.537471)
[52.69.197.55] out: [58] synced transactions.
[52.69.197.55] out: timestampE (58, 1447178026.366475)
[54.232.199.192] out: [25] synced transactions.
[54.232.199.192] out: timestampE (25, 1447178026.914782)
[52.69.156.69] out: [62] synced transactions.
[52.69.156.69] out: timestampE (62, 1447178027.081719)
[54.233.104.96] out: [30] synced transactions.
[54.233.104.96] out: timestampE (30, 1447178027.954317)
[54.169.238.113] out: [51] synced transactions.
[54.169.238.113] out: timestampE (51, 1447178028.147734)
[54.207.93.82] out: [24] synced transactions.
[54.207.93.82] out: timestampE (24, 1447178028.761276)
[54.169.246.32] out: [50] synced transactions.
[54.169.246.32] out: timestampE (50, 1447178028.383372)
[52.31.164.91] out: [35] synced transactions.
[52.31.164.91] out: timestampE (35, 1447178029.790068)
[54.94.243.208] out: [26] synced transactions.
[54.94.243.208] out: timestampE (26, 1447178031.114978)
[54.179.135.65] out: [52] synced transactions.
[54.179.135.65] out: timestampE (52, 1447178029.993681)
[54.232.218.195] out: [31] synced transactions.
[54.232.218.195] out: timestampE (31, 1447178030.631211)
[54.232.250.8] out: [28] synced transactions.
[54.232.250.8] out: timestampE (28, 1447178030.871446)
[54.233.97.117] out: [27] synced transactions.
[54.233.97.117] out: timestampE (27, 1447178031.513491)
[107.21.6.4] out: [20] synced transactions.
[107.21.6.4] out: timestampE (20, 1447178039.414463)
[54.169.212.80] out: [55] synced transactions.
[54.169.212.80] out: timestampE (55, 1447178042.097032)
[54.208.194.6] out: [16] synced transactions.
[54.208.194.6] out: timestampE (16, 1447178051.115117)

[54.233.107.89] out: servers started
[52.27.237.141] out: got 8192 TXs
[52.27.237.141] out: timestampB (6, 1447178097.346053)
[52.32.155.30] out: got 8192 TXs
[52.32.155.30] out: timestampB (1, 1447178097.683432)
[52.25.56.120] out: got 8192 TXs
[52.25.56.120] out: timestampB (2, 1447178097.640190)
[52.24.127.191] out: got 8192 TXs
[52.24.127.191] out: timestampB (4, 1447178097.645124)
[52.25.82.27] out: got 8192 TXs
[52.25.82.27] out: timestampB (0, 1447178097.711973)
[52.33.103.236] out: got 8192 TXs
[52.33.103.236] out: timestampB (3, 1447178097.846998)
[52.33.208.21] out: got 8192 TXs
[52.33.208.21] out: timestampB (5, 1447178097.774533)
[52.26.214.226] out: got 8192 TXs
[52.26.214.226] out: timestampB (7, 1447178098.077633)
[52.9.74.239] out: got 8192 TXs
[52.9.74.239] out: timestampB (14, 1447178098.089871)
[52.9.74.241] out: got 8192 TXs
[52.9.74.241] out: timestampB (13, 1447178098.150301)
[52.9.72.86] out: got 8192 TXs
[52.9.72.86] out: timestampB (9, 1447178098.316706)
[52.9.74.240] out: got 8192 TXs
[52.9.74.240] out: timestampB (12, 1447178098.136564)
[52.9.64.216] out: got 8192 TXs
[52.9.64.216] out: timestampB (8, 1447178098.025005)
[52.8.19.154] out: got 8192 TXs
[52.8.19.154] out: timestampB (10, 1447178098.493787)
[52.9.74.238] out: got 8192 TXs
[52.9.74.238] out: timestampB (11, 1447178098.275108)
[52.8.92.220] out: got 8192 TXs
[52.8.92.220] out: timestampB (15, 1447178098.794848)
[107.21.5.236] out: got 8192 TXs
[107.21.5.236] out: timestampB (21, 1447178098.310618)
[54.236.248.119] out: got 8191 TXs
[54.236.248.119] out: timestampB (18, 1447178098.231106)
[52.91.97.171] out: got 8192 TXs
[52.91.97.171] out: timestampB (19, 1447178098.215202)
[52.23.168.188] out: got 8192 TXs
[52.23.168.188] out: timestampB (23, 1447178098.302212)
[52.91.78.88] out: got 8192 TXs
[52.91.78.88] out: timestampB (22, 1447178098.357604)
[54.209.228.153] out: got 8192 TXs
[54.209.228.153] out: timestampB (17, 1447178099.247318)
[107.21.6.4] out: got 8192 TXs
[107.21.6.4] out: timestampB (20, 1447178098.011961)
[54.208.194.6] out: got 8192 TXs
[54.208.194.6] out: timestampB (16, 1447178098.440042)
[52.30.176.61] out: got 8192 TXs
[52.30.176.61] out: timestampB (39, 1447178100.104483)
[52.31.39.64] out: got 8192 TXs
[52.31.39.64] out: timestampB (36, 1447178100.328605)
[52.16.85.22] out: got 8192 TXs
[52.16.85.22] out: timestampB (34, 1447178100.334226)
[52.31.164.91] out: got 8192 TXs
[52.31.164.91] out: timestampB (35, 1447178100.733977)
[52.19.164.11] out: got 8192 TXs
[52.19.164.11] out: timestampB (32, 1447178101.985534)
[52.17.24.113] out: got 8192 TXs
[52.17.24.113] out: timestampB (33, 1447178101.289804)
[52.31.124.103] out: got 8192 TXs
[52.31.124.103] out: timestampB (37, 1447178101.242104)
[52.31.41.124] out: got 8192 TXs
[52.31.41.124] out: timestampB (38, 1447178101.397987)
[52.29.120.70] out: got 8192 TXs
[52.29.120.70] out: timestampB (42, 1447178101.689508)
[52.29.43.33] out: got 8192 TXs
[52.29.43.33] out: timestampB (45, 1447178101.915155)
[52.29.43.107] out: got 8192 TXs
[52.29.43.107] out: timestampB (41, 1447178102.039789)
[52.29.143.40] out: got 8192 TXs
[52.29.143.40] out: timestampB (43, 1447178102.602088)
[52.29.137.216] out: got 8192 TXs
[52.29.137.216] out: timestampB (40, 1447178102.340587)
[52.69.80.131] out: got 8192 TXs
[52.69.80.131] out: timestampB (56, 1447178104.559565)
[52.29.145.149] out: got 8192 TXs
[52.29.145.149] out: timestampB (46, 1447178104.225567)
[52.29.95.105] out: got 8192 TXs
[52.29.95.105] out: timestampB (47, 1447178104.724309)
[52.69.197.55] out: got 8192 TXs
[52.69.197.55] out: timestampB (58, 1447178104.604263)
[52.28.65.114] out: got 8192 TXs
[52.28.65.114] out: timestampB (44, 1447178104.864377)
[52.192.140.223] out: got 8192 TXs
[52.192.140.223] out: timestampB (61, 1447178105.531011)
[52.192.75.43] out: got 8192 TXs
[52.192.75.43] out: timestampB (60, 1447178105.354781)
[52.69.246.137] out: got 8192 TXs
[52.69.246.137] out: timestampB (63, 1447178105.022480)
[52.69.97.238] out: got 8191 TXs
[52.69.97.238] out: timestampB (57, 1447178106.062427)
[52.69.156.69] out: got 8192 TXs
[52.69.156.69] out: timestampB (62, 1447178106.988360)
[54.179.164.162] out: got 8192 TXs
[54.179.164.162] out: timestampB (53, 1447178107.440537)
[54.169.246.15] out: got 8192 TXs
[54.169.246.15] out: timestampB (49, 1447178107.383868)
[52.192.55.120] out: got 8192 TXs
[52.192.55.120] out: timestampB (59, 1447178108.102907)
[54.179.157.121] out: got 8192 TXs
[54.179.157.121] out: timestampB (54, 1447178107.965607)
[54.169.246.32] out: got 8192 TXs
[54.169.246.32] out: timestampB (50, 1447178108.041309)
[54.169.212.80] out: got 8192 TXs
[54.169.212.80] out: timestampB (55, 1447178108.326964)
[54.169.238.113] out: got 8192 TXs
[54.169.238.113] out: timestampB (51, 1447178108.854810)
[54.179.135.65] out: got 8192 TXs
[54.179.135.65] out: timestampB (52, 1447178108.897580)
[54.169.248.67] out: got 8191 TXs
[54.169.248.67] out: timestampB (48, 1447178109.202567)
[54.232.250.8] out: got 8192 TXs
[54.232.250.8] out: timestampB (28, 1447178109.694616)
[54.232.199.192] out: got 8192 TXs
[54.232.199.192] out: timestampB (25, 1447178110.011906)
[54.233.97.117] out: got 8192 TXs
[54.233.97.117] out: timestampB (27, 1447178110.308797)
[54.94.243.208] out: got 8192 TXs
[54.94.243.208] out: timestampB (26, 1447178110.659310)
[54.207.93.82] out: got 8192 TXs
[54.207.93.82] out: timestampB (24, 1447178110.228433)
[54.232.218.195] out: got 8192 TXs
[54.232.218.195] out: timestampB (31, 1447178110.516682)
[54.233.107.89] out: got 8192 TXs
[54.233.107.89] out: timestampB (29, 1447178110.850301)
[54.233.104.96] out: got 8192 TXs
[54.233.104.96] out: timestampB (30, 1447178111.597771)
[52.32.155.30] out: [1] synced transactions.
[52.32.155.30] out: timestampE (1, 1447178196.431818)
[54.179.164.162] out: [53] synced transactions.
[54.179.164.162] out: timestampE (53, 1447178196.602801)
[52.27.237.141] out: [6] synced transactions.
[52.27.237.141] out: timestampE (6, 1447178196.414015)
[52.29.43.107] out: [41] synced transactions.
[52.29.43.107] out: timestampE (41, 1447178196.850185)
[52.91.97.171] out: [19] synced transactions.
[52.91.97.171] out: timestampE (19, 1447178196.921715)
[52.29.143.40] out: [43] synced transactions.
[52.29.143.40] out: timestampE (43, 1447178197.012542)
[54.236.248.119] out: [18] synced transactions.
[54.236.248.119] out: timestampE (18, 1447178197.034869)
[107.21.5.236] out: [21] synced transactions.
[107.21.5.236] out: timestampE (21, 1447178197.160082)
[52.24.127.191] out: [4] synced transactions.
[52.24.127.191] out: timestampE (4, 1447178196.855027)
[52.23.168.188] out: [23] synced transactions.
[52.23.168.188] out: timestampE (23, 1447178197.134182)
[52.91.78.88] out: [22] synced transactions.
[52.91.78.88] out: timestampE (22, 1447178197.168756)
[54.179.157.121] out: [54] synced transactions.
[54.179.157.121] out: timestampE (54, 1447178197.081385)
[54.169.246.15] out: [49] synced transactions.
[54.169.246.15] out: timestampE (49, 1447178197.093869)
[52.9.74.240] out: [12] synced transactions.
[52.9.74.240] out: timestampE (12, 1447178197.493709)
[52.30.176.61] out: [39] synced transactions.
[52.30.176.61] out: timestampE (39, 1447178197.011034)
[52.192.75.43] out: [60] synced transactions.
[52.192.75.43] out: timestampE (60, 1447178197.544562)
[52.192.55.120] out: [59] synced transactions.
[52.192.55.120] out: timestampE (59, 1447178197.506209)
[52.31.124.103] out: [37] synced transactions.
[52.31.124.103] out: timestampE (37, 1447178197.417250)
[52.33.208.21] out: [5] synced transactions.
[52.33.208.21] out: timestampE (5, 1447178197.308125)
[52.9.74.239] out: [14] synced transactions.
[52.9.74.239] out: timestampE (14, 1447178197.615460)
[52.29.145.149] out: [46] synced transactions.
[52.29.145.149] out: timestampE (46, 1447178197.414759)
[52.9.72.86] out: [9] synced transactions.
[52.9.72.86] out: timestampE (9, 1447178197.824874)
[52.29.95.105] out: [47] synced transactions.
[52.29.95.105] out: timestampE (47, 1447178197.814449)
[52.16.85.22] out: [34] synced transactions.
[52.16.85.22] out: timestampE (34, 1447178197.098362)
[52.25.56.120] out: [2] synced transactions.
[52.25.56.120] out: timestampE (2, 1447178197.323595)
[52.33.103.236] out: [3] synced transactions.
[52.33.103.236] out: timestampE (3, 1447178197.501576)
[52.9.74.241] out: [13] synced transactions.
[52.9.74.241] out: timestampE (13, 1447178197.686277)
[52.8.19.154] out: [10] synced transactions.
[52.8.19.154] out: timestampE (10, 1447178198.031640)
[52.28.65.114] out: [44] synced transactions.
[52.28.65.114] out: timestampE (44, 1447178197.625672)
[52.69.246.137] out: [63] synced transactions.
[52.69.246.137] out: timestampE (63, 1447178197.371665)
[52.69.97.238] out: [57] synced transactions.
[52.69.97.238] out: timestampE (57, 1447178197.756627)
[52.31.39.64] out: [36] synced transactions.
[52.31.39.64] out: timestampE (36, 1447178197.246952)
[52.9.64.216] out: [8] synced transactions.
[52.9.64.216] out: timestampE (8, 1447178197.626917)
[52.25.82.27] out: [0] synced transactions.
[52.25.82.27] out: timestampE (0, 1447178197.501761)
[52.8.92.220] out: [15] synced transactions.
[52.8.92.220] out: timestampE (15, 1447178198.449594)
[52.29.137.216] out: [40] synced transactions.
[52.29.137.216] out: timestampE (40, 1447178197.387660)
[52.9.74.238] out: [11] synced transactions.
[52.9.74.238] out: timestampE (11, 1447178197.967357)
[52.29.120.70] out: [42] synced transactions.
[52.29.120.70] out: timestampE (42, 1447178197.578527)
[52.29.43.33] out: [45] synced transactions.
[52.29.43.33] out: timestampE (45, 1447178197.817645)
[54.209.228.153] out: [17] synced transactions.
[54.209.228.153] out: timestampE (17, 1447178198.963351)
[52.69.80.131] out: [56] synced transactions.
[52.69.80.131] out: timestampE (56, 1447178198.512845)
[52.17.24.113] out: [33] synced transactions.
[52.17.24.113] out: timestampE (33, 1447178198.490496)
[52.19.164.11] out: [32] synced transactions.
[52.19.164.11] out: timestampE (32, 1447178199.399739)
[52.69.156.69] out: [62] synced transactions.
[52.69.156.69] out: timestampE (62, 1447178198.708945)
[54.169.246.32] out: [50] synced transactions.
[54.169.246.32] out: timestampE (50, 1447178198.200347)
[54.169.238.113] out: [51] synced transactions.
[54.169.238.113] out: timestampE (51, 1447178198.876938)
[54.179.135.65] out: [52] synced transactions.
[54.179.135.65] out: timestampE (52, 1447178198.606084)
[52.31.41.124] out: [38] synced transactions.
[52.31.41.124] out: timestampE (38, 1447178199.438774)
[54.169.248.67] out: [48] synced transactions.
[54.169.248.67] out: timestampE (48, 1447178199.940821)
[52.69.197.55] out: [58] synced transactions.
[52.69.197.55] out: timestampE (58, 1447178200.994397)
[52.192.140.223] out: [61] synced transactions.
[52.192.140.223] out: timestampE (61, 1447178201.961090)
[54.207.93.82] out: [24] synced transactions.
[54.207.93.82] out: timestampE (24, 1447178201.433223)
[54.232.199.192] out: [25] synced transactions.
[54.232.199.192] out: timestampE (25, 1447178201.659573)
[54.94.243.208] out: [26] synced transactions.
[54.94.243.208] out: timestampE (26, 1447178202.586411)
[54.232.250.8] out: [28] synced transactions.
[54.232.250.8] out: timestampE (28, 1447178202.540184)
[52.31.164.91] out: [35] synced transactions.
[52.31.164.91] out: timestampE (35, 1447178202.477626)
[52.26.214.226] out: [7] synced transactions.
[52.26.214.226] out: timestampE (7, 1447178204.167274)
[54.232.218.195] out: [31] synced transactions.
[54.232.218.195] out: timestampE (31, 1447178205.031797)
[54.233.97.117] out: [27] synced transactions.
[54.233.97.117] out: timestampE (27, 1447178207.753379)
[54.233.107.89] out: [29] synced transactions.
[54.233.107.89] out: timestampE (29, 1447178208.413645)
[54.233.104.96] out: [30] synced transactions.
[54.233.104.96] out: timestampE (30, 1447178209.342210)
[54.169.212.80] out: [55] synced transactions.
[54.169.212.80] out: timestampE (55, 1447178209.688478)
[54.208.194.6] out: [16] synced transactions.
[54.208.194.6] out: timestampE (16, 1447178218.547744)
[107.21.6.4] out: [20] synced transactions.
[107.21.6.4] out: timestampE (20, 1447178225.285788)
