[54.207.93.82] out: servers started
[52.17.24.113] out: timestampB (33, 1447171617.044633)
[52.16.85.22] out: got 8192 TXs
[52.16.85.22] out: timestampB (34, 1447171616.851040)
[52.31.164.91] out: got 8192 TXs
[52.31.164.91] out: timestampB (35, 1447171616.981960)
[52.31.39.64] out: got 8192 TXs
[52.31.39.64] out: timestampB (36, 1447171616.941382)
[52.31.41.124] out: got 8192 TXs
[52.31.41.124] out: timestampB (38, 1447171617.238489)
[52.31.124.103] out: got 8192 TXs
[52.31.124.103] out: timestampB (37, 1447171617.354951)
[52.19.164.11] out: got 8192 TXs
[52.19.164.11] out: timestampB (32, 1447171618.482658)
[52.30.176.61] out: got 8192 TXs
[52.30.176.61] out: timestampB (39, 1447171617.751767)
[52.29.43.107] out: got 8192 TXs
[52.29.43.107] out: timestampB (41, 1447171617.808445)
[52.29.43.33] out: got 8192 TXs
[52.29.43.33] out: timestampB (45, 1447171617.887492)
[54.209.228.153] out: got 8192 TXs
[54.209.228.153] out: timestampB (17, 1447171618.794463)
[107.21.6.4] out: got 8192 TXs
[107.21.6.4] out: timestampB (20, 1447171617.921926)
[52.29.137.216] out: got 8192 TXs
[52.29.137.216] out: timestampB (40, 1447171617.908182)
[52.28.65.114] out: got 8192 TXs
[52.28.65.114] out: timestampB (44, 1447171618.115322)
[52.29.143.40] out: got 8192 TXs
[52.29.143.40] out: timestampB (43, 1447171618.310291)
[52.29.120.70] out: got 8192 TXs
[52.29.120.70] out: timestampB (42, 1447171618.265817)
[52.192.140.223] out: got 8192 TXs
[52.192.140.223] out: timestampB (61, 1447171620.719225)
[52.29.95.105] out: got 8192 TXs
[52.29.95.105] out: timestampB (47, 1447171620.518261)
[52.69.80.131] out: got 8192 TXs
[52.69.80.131] out: timestampB (56, 1447171620.473414)
[52.192.75.43] out: got 8192 TXs
[52.192.75.43] out: timestampB (60, 1447171620.491044)
[52.29.145.149] out: got 8192 TXs
[52.29.145.149] out: timestampB (46, 1447171620.528663)
[52.192.55.120] out: got 8192 TXs
[52.192.55.120] out: timestampB (59, 1447171621.436276)
[54.208.194.6] out: got 8192 TXs
[54.208.194.6] out: timestampB (16, 1447171622.142663)
[52.69.156.69] out: got 8192 TXs
[52.69.156.69] out: timestampB (62, 1447171622.649289)
[52.69.97.238] out: got 8192 TXs
[52.69.97.238] out: timestampB (57, 1447171622.664604)
[52.69.197.55] out: got 8192 TXs
[52.69.197.55] out: timestampB (58, 1447171622.641905)
[52.69.246.137] out: got 8192 TXs
[52.69.246.137] out: timestampB (63, 1447171622.735295)
[54.179.164.162] out: got 8192 TXs
[54.179.164.162] out: timestampB (53, 1447171623.579460)
[54.179.157.121] out: got 8192 TXs
[54.179.157.121] out: timestampB (54, 1447171624.047529)
[54.169.246.15] out: got 8192 TXs
[54.169.246.15] out: timestampB (49, 1447171624.240483)
[54.169.246.32] out: got 8192 TXs
[54.169.246.32] out: timestampB (50, 1447171624.456124)
[54.232.199.192] out: got 8192 TXs
[54.232.199.192] out: timestampB (25, 1447171626.080999)
[54.207.93.82] out: got 8192 TXs
[54.207.93.82] out: timestampB (24, 1447171626.005662)
[54.94.243.208] out: got 8192 TXs
[54.94.243.208] out: timestampB (26, 1447171627.021191)
[54.169.212.80] out: got 8192 TXs
[54.169.212.80] out: timestampB (55, 1447171626.108257)
[54.169.248.67] out: got 8192 TXs
[54.169.248.67] out: timestampB (48, 1447171626.551269)
[54.169.238.113] out: got 8192 TXs
[54.169.238.113] out: timestampB (51, 1447171626.703847)
[54.233.104.96] out: got 8192 TXs
[54.233.104.96] out: timestampB (30, 1447171626.819546)
[54.179.135.65] out: got 8192 TXs
[54.179.135.65] out: timestampB (52, 1447171626.670374)
[54.233.97.117] out: got 8192 TXs
[54.233.97.117] out: timestampB (27, 1447171627.138986)
[54.232.218.195] out: got 8192 TXs
[54.232.218.195] out: timestampB (31, 1447171626.994189)
[54.232.250.8] out: got 8192 TXs
[54.232.250.8] out: timestampB (28, 1447171627.358058)
[54.233.107.89] out: got 8192 TXs
[54.233.107.89] out: timestampB (29, 1447171628.351429)
[52.30.176.61] out: [39] synced transactions.
[52.30.176.61] out: timestampE (39, 1447171698.266546)
[52.16.85.22] out: [34] synced transactions.
[52.16.85.22] out: timestampE (34, 1447171698.636358)
[52.31.39.64] out: [36] synced transactions.
[52.31.39.64] out: timestampE (36, 1447171698.669928)
[52.29.43.107] out: [41] synced transactions.
[52.29.43.107] out: timestampE (41, 1447171698.873565)
[52.29.143.40] out: [43] synced transactions.
[52.29.143.40] out: timestampE (43, 1447171699.142147)
[52.91.78.88] out: [22] synced transactions.
[52.91.78.88] out: timestampE (22, 1447171699.282929)
[54.179.164.162] out: [53] synced transactions.
[54.179.164.162] out: timestampE (53, 1447171699.244771)
[52.29.145.149] out: [46] synced transactions.
[52.29.145.149] out: timestampE (46, 1447171699.177262)
[52.29.95.105] out: [47] synced transactions.
[52.29.95.105] out: timestampE (47, 1447171699.521366)
[52.28.65.114] out: [44] synced transactions.
[52.28.65.114] out: timestampE (44, 1447171699.346576)
[52.31.124.103] out: [37] synced transactions.
[52.31.124.103] out: timestampE (37, 1447171699.327734)
[54.236.248.119] out: [18] synced transactions.
[54.236.248.119] out: timestampE (18, 1447171699.317959)
[52.29.120.70] out: [42] synced transactions.
[52.29.120.70] out: timestampE (42, 1447171699.287591)
[52.91.97.171] out: [19] synced transactions.
[52.91.97.171] out: timestampE (19, 1447171699.306054)
[52.23.168.188] out: [23] synced transactions.
[52.23.168.188] out: timestampE (23, 1447171699.407187)
[52.29.137.216] out: [40] synced transactions.
[52.29.137.216] out: timestampE (40, 1447171699.333383)
[54.179.157.121] out: [54] synced transactions.
[54.179.157.121] out: timestampE (54, 1447171699.503370)
[54.169.246.15] out: [49] synced transactions.
[54.169.246.15] out: timestampE (49, 1447171699.623409)
[107.21.5.236] out: [21] synced transactions.
[107.21.5.236] out: timestampE (21, 1447171699.792509)
[52.31.164.91] out: [35] synced transactions.
[52.31.164.91] out: timestampE (35, 1447171699.751247)
[52.19.164.11] out: [32] synced transactions.
[52.19.164.11] out: timestampE (32, 1447171700.722689)
[52.31.41.124] out: [38] synced transactions.
[52.31.41.124] out: timestampE (38, 1447171699.896048)
[54.232.199.192] out: [25] synced transactions.
[54.232.199.192] out: timestampE (25, 1447171699.993639)
[52.17.24.113] out: [33] synced transactions.
[52.17.24.113] out: timestampE (33, 1447171699.916591)
[54.94.243.208] out: [26] synced transactions.
[54.94.243.208] out: timestampE (26, 1447171700.440379)
[54.208.194.6] out: [16] synced transactions.
[54.208.194.6] out: timestampE (16, 1447171699.834624)
[52.29.43.33] out: [45] synced transactions.
[52.29.43.33] out: timestampE (45, 1447171699.871183)
[54.209.228.153] out: [17] synced transactions.
[54.209.228.153] out: timestampE (17, 1447171700.747600)
[52.192.75.43] out: [60] synced transactions.
[52.192.75.43] out: timestampE (60, 1447171700.103689)
[52.192.140.223] out: [61] synced transactions.
[52.192.140.223] out: timestampE (61, 1447171700.668892)
[54.207.93.82] out: [24] synced transactions.
[54.207.93.82] out: timestampE (24, 1447171700.086118)
[54.169.246.32] out: [50] synced transactions.
[54.169.246.32] out: timestampE (50, 1447171699.991814)
[54.232.218.195] out: [31] synced transactions.
[54.232.218.195] out: timestampE (31, 1447171700.070380)
[54.169.238.113] out: [51] synced transactions.
[54.169.238.113] out: timestampE (51, 1447171700.067855)
[52.192.55.120] out: [59] synced transactions.
[52.192.55.120] out: timestampE (59, 1447171700.163765)
[54.233.107.89] out: [29] synced transactions.
[54.233.107.89] out: timestampE (29, 1447171700.201175)
[52.69.80.131] out: [56] synced transactions.
[52.69.80.131] out: timestampE (56, 1447171700.326269)
[54.169.248.67] out: [48] synced transactions.
[54.169.248.67] out: timestampE (48, 1447171700.084195)
[54.233.104.96] out: [30] synced transactions.
[54.233.104.96] out: timestampE (30, 1447171700.227872)
[52.69.156.69] out: [62] synced transactions.
[52.69.156.69] out: timestampE (62, 1447171700.282176)
[52.69.197.55] out: [58] synced transactions.
[52.69.197.55] out: timestampE (58, 1447171700.160454)
[54.169.212.80] out: [55] synced transactions.
[54.169.212.80] out: timestampE (55, 1447171699.694593)
[52.69.97.238] out: [57] synced transactions.
[52.69.97.238] out: timestampE (57, 1447171700.239337)
[54.179.135.65] out: [52] synced transactions.
[54.179.135.65] out: timestampE (52, 1447171699.960914)
[54.232.250.8] out: [28] synced transactions.
[54.232.250.8] out: timestampE (28, 1447171700.231913)
[52.69.246.137] out: [63] synced transactions.
[52.69.246.137] out: timestampE (63, 1447171700.244541)
[54.233.97.117] out: [27] synced transactions.
[54.233.97.117] out: timestampE (27, 1447171700.548150)
[107.21.6.4] out: [20] synced transactions.
[107.21.6.4] out: timestampE (20, 1447171700.637481)

[54.233.107.89] out: servers started
[52.32.155.30] out: got 8192 TXs
[52.32.155.30] out: timestampB (1, 1447171780.066290)
[52.27.237.141] out: got 8192 TXs
[52.27.237.141] out: timestampB (6, 1447171779.738938)
[52.24.127.191] out: got 8192 TXs
[52.24.127.191] out: timestampB (4, 1447171779.962771)
[52.25.56.120] out: got 8192 TXs
[52.25.56.120] out: timestampB (2, 1447171780.060346)
[52.33.103.236] out: got 8192 TXs
[52.33.103.236] out: timestampB (3, 1447171780.101844)
[52.26.214.226] out: got 8192 TXs
[52.26.214.226] out: timestampB (7, 1447171780.275169)
[52.25.82.27] out: got 8192 TXs
[52.25.82.27] out: timestampB (0, 1447171780.134451)
[52.33.208.21] out: got 8192 TXs
[52.33.208.21] out: timestampB (5, 1447171780.136069)
[52.9.72.86] out: got 8192 TXs
[52.9.72.86] out: timestampB (9, 1447171780.498317)
[52.9.74.239] out: got 8192 TXs
[52.9.74.239] out: timestampB (14, 1447171780.341331)
[52.9.74.240] out: got 8192 TXs
[52.9.74.240] out: timestampB (12, 1447171780.343276)
[52.9.64.216] out: got 8192 TXs
[52.9.64.216] out: timestampB (8, 1447171780.342348)
[52.9.74.238] out: got 8192 TXs
[52.9.74.238] out: timestampB (11, 1447171780.462119)
[52.8.19.154] out: got 8192 TXs
[52.8.19.154] out: timestampB (10, 1447171780.618319)
[52.9.74.241] out: got 8192 TXs
[52.9.74.241] out: timestampB (13, 1447171780.431471)
[52.8.92.220] out: got 8192 TXs
[52.8.92.220] out: timestampB (15, 1447171781.152866)
[52.91.97.171] out: got 8192 TXs
[52.91.97.171] out: timestampB (19, 1447171780.503573)
[107.21.5.236] out: got 8192 TXs
[107.21.5.236] out: timestampB (21, 1447171780.605823)
[107.21.6.4] out: got 8192 TXs
[107.21.6.4] out: timestampB (20, 1447171780.484366)
[52.23.168.188] out: got 8192 TXs
[52.23.168.188] out: timestampB (23, 1447171780.646953)
[54.209.228.153] out: got 8192 TXs
[54.209.228.153] out: timestampB (17, 1447171781.393371)
[54.236.248.119] out: got 8192 TXs
[54.236.248.119] out: timestampB (18, 1447171780.586666)
[54.208.194.6] out: got 8192 TXs
[54.208.194.6] out: timestampB (16, 1447171780.565548)
[52.91.78.88] out: got 8192 TXs
[52.91.78.88] out: timestampB (22, 1447171780.904238)
[52.16.85.22] out: got 8192 TXs
[52.16.85.22] out: timestampB (34, 1447171782.957401)
[52.31.164.91] out: got 8192 TXs
[52.31.164.91] out: timestampB (35, 1447171784.287780)
[52.29.43.33] out: got 8192 TXs
[52.29.43.33] out: timestampB (45, 1447171784.436153)
[52.29.143.40] out: got 8192 TXs
[52.29.143.40] out: timestampB (43, 1447171784.470315)
[52.29.137.216] out: got 8192 TXs
[52.29.137.216] out: timestampB (40, 1447171784.518910)
[52.29.120.70] out: got 8192 TXs
[52.29.120.70] out: timestampB (42, 1447171784.898205)
[52.29.43.107] out: got 8192 TXs
[52.29.43.107] out: timestampB (41, 1447171784.906477)
[52.30.176.61] out: got 8192 TXs
[52.30.176.61] out: timestampB (39, 1447171785.414740)
[52.28.65.114] out: got 8192 TXs
[52.28.65.114] out: timestampB (44, 1447171786.077525)
[52.31.39.64] out: got 8192 TXs
[52.31.39.64] out: timestampB (36, 1447171786.243189)
[52.19.164.11] out: got 8192 TXs
[52.19.164.11] out: timestampB (32, 1447171787.375617)
[52.31.41.124] out: got 8192 TXs
[52.31.41.124] out: timestampB (38, 1447171786.742301)
[52.17.24.113] out: got 8192 TXs
[52.17.24.113] out: timestampB (33, 1447171786.909236)
[52.69.197.55] out: got 8192 TXs
[52.69.197.55] out: timestampB (58, 1447171786.820761)
[52.69.80.131] out: got 8192 TXs
[52.69.80.131] out: timestampB (56, 1447171787.130386)
[52.29.145.149] out: got 8192 TXs
[52.29.145.149] out: timestampB (46, 1447171786.977151)
[52.69.246.137] out: got 8192 TXs
[52.69.246.137] out: timestampB (63, 1447171787.034894)
[52.192.75.43] out: got 8192 TXs
[52.192.75.43] out: timestampB (60, 1447171787.242240)
[52.31.124.103] out: got 8192 TXs
[52.31.124.103] out: timestampB (37, 1447171787.227553)
[52.69.97.238] out: got 8192 TXs
[52.69.97.238] out: timestampB (57, 1447171787.210417)
[52.69.156.69] out: got 8192 TXs
[52.69.156.69] out: timestampB (62, 1447171787.470279)
[52.29.95.105] out: got 8192 TXs
[52.29.95.105] out: timestampB (47, 1447171787.671432)
[52.192.140.223] out: got 8192 TXs
[52.192.140.223] out: timestampB (61, 1447171787.992928)
[52.192.55.120] out: got 8192 TXs
[52.192.55.120] out: timestampB (59, 1447171787.417869)
[54.179.164.162] out: got 8192 TXs
[54.179.164.162] out: timestampB (53, 1447171789.161785)
[54.179.157.121] out: got 8192 TXs
[54.179.157.121] out: timestampB (54, 1447171789.750806)
[54.169.246.15] out: got 8192 TXs
[54.169.246.15] out: timestampB (49, 1447171789.867252)
[54.169.248.67] out: got 8192 TXs
[54.169.248.67] out: timestampB (48, 1447171789.919320)
[54.169.238.113] out: got 8192 TXs
[54.169.238.113] out: timestampB (51, 1447171790.045504)
[54.232.199.192] out: got 8192 TXs
[54.232.199.192] out: timestampB (25, 1447171790.215937)
[54.169.246.32] out: got 8192 TXs
[54.169.246.32] out: timestampB (50, 1447171790.015795)
[54.179.135.65] out: got 8192 TXs
[54.179.135.65] out: timestampB (52, 1447171789.885628)
[54.169.212.80] out: got 8192 TXs
[54.169.212.80] out: timestampB (55, 1447171790.360819)
[54.207.93.82] out: got 8192 TXs
[54.207.93.82] out: timestampB (24, 1447171792.130497)
[54.94.243.208] out: got 8192 TXs
[54.94.243.208] out: timestampB (26, 1447171792.800442)
[54.233.104.96] out: got 8192 TXs
[54.233.104.96] out: timestampB (30, 1447171792.783223)
[54.233.107.89] out: got 8192 TXs
[54.233.107.89] out: timestampB (29, 1447171792.824850)
[54.233.97.117] out: got 8192 TXs
[54.233.97.117] out: timestampB (27, 1447171793.149317)
[54.232.250.8] out: got 8192 TXs
[54.232.250.8] out: timestampB (28, 1447171793.150823)
[54.232.218.195] out: got 8192 TXs
[54.232.218.195] out: timestampB (31, 1447171793.498986)
[54.179.164.162] out: [53] synced transactions.
[54.179.164.162] out: timestampE (53, 1447171872.004018)
[54.179.157.121] out: [54] synced transactions.
[54.179.157.121] out: timestampE (54, 1447171872.116181)
[54.236.248.119] out: [18] synced transactions.
[54.236.248.119] out: timestampE (18, 1447171872.142785)
[52.91.97.171] out: [19] synced transactions.
[52.91.97.171] out: timestampE (19, 1447171872.123090)
[52.29.43.107] out: [41] synced transactions.
[52.29.43.107] out: timestampE (41, 1447171872.433806)
[54.169.246.15] out: [49] synced transactions.
[54.169.246.15] out: timestampE (49, 1447171872.468730)
[52.27.237.141] out: [6] synced transactions.
[52.27.237.141] out: timestampE (6, 1447171872.207742)
[52.32.155.30] out: [1] synced transactions.
[52.32.155.30] out: timestampE (1, 1447171872.610368)
[52.30.176.61] out: [39] synced transactions.
[52.30.176.61] out: timestampE (39, 1447171872.472306)
[52.24.127.191] out: [4] synced transactions.
[52.24.127.191] out: timestampE (4, 1447171872.540686)
[52.29.143.40] out: [43] synced transactions.
[52.29.143.40] out: timestampE (43, 1447171872.635743)
[52.28.65.114] out: [44] synced transactions.
[52.28.65.114] out: timestampE (44, 1447171872.728058)
[52.29.137.216] out: [40] synced transactions.
[52.29.137.216] out: timestampE (40, 1447171872.674129)
[52.23.168.188] out: [23] synced transactions.
[52.23.168.188] out: timestampE (23, 1447171872.878315)
[52.16.85.22] out: [34] synced transactions.
[52.16.85.22] out: timestampE (34, 1447171872.669525)
[52.29.120.70] out: [42] synced transactions.
[52.29.120.70] out: timestampE (42, 1447171872.768284)
[52.31.39.64] out: [36] synced transactions.
[52.31.39.64] out: timestampE (36, 1447171872.837018)
[52.29.145.149] out: [46] synced transactions.
[52.29.145.149] out: timestampE (46, 1447171872.945307)
[52.29.95.105] out: [47] synced transactions.
[52.29.95.105] out: timestampE (47, 1447171873.317905)
[52.9.74.239] out: [14] synced transactions.
[52.9.74.239] out: timestampE (14, 1447171873.366918)
[52.192.55.120] out: [59] synced transactions.
[52.192.55.120] out: timestampE (59, 1447171873.410832)
[52.26.214.226] out: [7] synced transactions.
[52.26.214.226] out: timestampE (7, 1447171873.561736)
[52.8.92.220] out: [15] synced transactions.
[52.8.92.220] out: timestampE (15, 1447171874.105675)
[52.192.75.43] out: [60] synced transactions.
[52.192.75.43] out: timestampE (60, 1447171873.529885)
[52.29.43.33] out: [45] synced transactions.
[52.29.43.33] out: timestampE (45, 1447171873.468719)
[52.9.64.216] out: [8] synced transactions.
[52.9.64.216] out: timestampE (8, 1447171873.542310)
[52.69.97.238] out: [57] synced transactions.
[52.69.97.238] out: timestampE (57, 1447171873.547464)
[52.9.74.238] out: [11] synced transactions.
[52.9.74.238] out: timestampE (11, 1447171873.690963)
[52.9.72.86] out: [9] synced transactions.
[52.9.72.86] out: timestampE (9, 1447171873.769423)
[54.169.248.67] out: [48] synced transactions.
[54.169.248.67] out: timestampE (48, 1447171873.488682)
[52.69.197.55] out: [58] synced transactions.
[52.69.197.55] out: timestampE (58, 1447171873.521642)
[52.31.124.103] out: [37] synced transactions.
[52.31.124.103] out: timestampE (37, 1447171873.599187)
[52.33.208.21] out: [5] synced transactions.
[52.33.208.21] out: timestampE (5, 1447171873.582795)
[52.69.156.69] out: [62] synced transactions.
[52.69.156.69] out: timestampE (62, 1447171873.702485)
[54.209.228.153] out: [17] synced transactions.
[54.209.228.153] out: timestampE (17, 1447171874.445457)
[52.33.103.236] out: [3] synced transactions.
[52.33.103.236] out: timestampE (3, 1447171873.654584)
[52.9.74.240] out: [12] synced transactions.
[52.9.74.240] out: timestampE (12, 1447171873.664362)
[52.17.24.113] out: [33] synced transactions.
[52.17.24.113] out: timestampE (33, 1447171873.698852)
[52.9.74.241] out: [13] synced transactions.
[52.9.74.241] out: timestampE (13, 1447171873.712266)
[52.69.80.131] out: [56] synced transactions.
[52.69.80.131] out: timestampE (56, 1447171873.812577)
[52.69.246.137] out: [63] synced transactions.
[52.69.246.137] out: timestampE (63, 1447171873.577819)
[52.25.56.120] out: [2] synced transactions.
[52.25.56.120] out: timestampE (2, 1447171873.733215)
[52.31.41.124] out: [38] synced transactions.
[52.31.41.124] out: timestampE (38, 1447171873.827703)
[52.8.19.154] out: [10] synced transactions.
[52.8.19.154] out: timestampE (10, 1447171874.121662)
[54.179.135.65] out: [52] synced transactions.
[54.179.135.65] out: timestampE (52, 1447171873.586740)
[52.19.164.11] out: [32] synced transactions.
[52.19.164.11] out: timestampE (32, 1447171874.784142)
[54.169.238.113] out: [51] synced transactions.
[54.169.238.113] out: timestampE (51, 1447171874.345567)
[52.91.78.88] out: [22] synced transactions.
[52.91.78.88] out: timestampE (22, 1447171874.482623)
[52.31.164.91] out: [35] synced transactions.
[52.31.164.91] out: timestampE (35, 1447171874.366062)
[54.169.246.32] out: [50] synced transactions.
[54.169.246.32] out: timestampE (50, 1447171874.356363)
[54.232.199.192] out: [25] synced transactions.
[54.232.199.192] out: timestampE (25, 1447171874.858740)
[54.233.97.117] out: [27] synced transactions.
[54.233.97.117] out: timestampE (27, 1447171875.191654)
[52.192.140.223] out: [61] synced transactions.
[52.192.140.223] out: timestampE (61, 1447171876.061918)
[54.232.218.195] out: [31] synced transactions.
[54.232.218.195] out: timestampE (31, 1447171875.771502)
[54.94.243.208] out: [26] synced transactions.
[54.94.243.208] out: timestampE (26, 1447171876.385348)
[52.25.82.27] out: [0] synced transactions.
[52.25.82.27] out: timestampE (0, 1447171875.914714)
[54.232.250.8] out: [28] synced transactions.
[54.232.250.8] out: timestampE (28, 1447171876.535354)
[54.207.93.82] out: [24] synced transactions.
[54.207.93.82] out: timestampE (24, 1447171876.677088)
[54.233.104.96] out: [30] synced transactions.
[54.233.104.96] out: timestampE (30, 1447171877.388348)
[54.233.107.89] out: [29] synced transactions.
[54.233.107.89] out: timestampE (29, 1447171878.733703)
[107.21.6.4] out: [20] synced transactions.
[107.21.6.4] out: timestampE (20, 1447171887.560153)
[54.169.212.80] out: [55] synced transactions.
[54.169.212.80] out: timestampE (55, 1447171889.415141)
[107.21.5.236] out: [21] synced transactions.
[107.21.5.236] out: timestampE (21, 1447171894.139431)
[54.208.194.6] out: [16] synced transactions.
[54.208.194.6] out: timestampE (16, 1447171899.418604)

[54.207.93.82] out: servers started
[52.33.103.236] out: got 8192 TXs
[52.33.103.236] out: timestampB (3, 1447172114.450456)
[52.32.155.30] out: got 8192 TXs
[52.32.155.30] out: timestampB (1, 1447172114.483979)
[52.25.82.27] out: got 8192 TXs
[52.25.82.27] out: timestampB (0, 1447172114.446711)
[52.24.127.191] out: got 8192 TXs
[52.24.127.191] out: timestampB (4, 1447172114.376806)
[52.27.237.141] out: got 8192 TXs
[52.27.237.141] out: timestampB (6, 1447172114.204867)
[52.26.214.226] out: got 8192 TXs
[52.26.214.226] out: timestampB (7, 1447172114.693513)
[52.25.56.120] out: got 8192 TXs
[52.25.56.120] out: timestampB (2, 1447172114.500709)
[52.33.208.21] out: got 8192 TXs
[52.33.208.21] out: timestampB (5, 1447172114.554364)
[52.8.19.154] out: got 8192 TXs
[52.8.19.154] out: timestampB (10, 1447172114.985876)
[52.9.74.240] out: got 8192 TXs
[52.9.74.240] out: timestampB (12, 1447172114.760630)
[52.9.74.239] out: got 8192 TXs
[52.9.74.239] out: timestampB (14, 1447172114.766869)
[52.9.64.216] out: got 8192 TXs
[52.9.64.216] out: timestampB (8, 1447172114.758474)
[52.8.92.220] out: got 8192 TXs
[52.8.92.220] out: timestampB (15, 1447172115.374847)
[52.9.74.241] out: got 8192 TXs
[52.9.74.241] out: timestampB (13, 1447172114.807244)
[52.9.72.86] out: got 8192 TXs
[52.9.72.86] out: timestampB (9, 1447172114.972544)
[52.9.74.238] out: got 8192 TXs
[52.9.74.238] out: timestampB (11, 1447172114.918798)
[54.236.248.119] out: got 8192 TXs
[54.236.248.119] out: timestampB (18, 1447172114.882888)
[107.21.6.4] out: got 8192 TXs
[107.21.6.4] out: timestampB (20, 1447172114.835153)
[52.91.97.171] out: got 8192 TXs
[52.91.97.171] out: timestampB (19, 1447172114.934466)
[52.91.78.88] out: got 8192 TXs
[52.91.78.88] out: timestampB (22, 1447172115.022481)
[54.208.194.6] out: got 8192 TXs
[54.208.194.6] out: timestampB (16, 1447172114.917419)
[107.21.5.236] out: got 8192 TXs
[107.21.5.236] out: timestampB (21, 1447172115.067119)
[52.23.168.188] out: got 8192 TXs
[52.23.168.188] out: timestampB (23, 1447172115.072642)
[54.209.228.153] out: got 8192 TXs
[54.209.228.153] out: timestampB (17, 1447172115.835397)
[52.16.85.22] out: got 8192 TXs
[52.16.85.22] out: timestampB (34, 1447172117.767485)
[52.31.164.91] out: got 8192 TXs
[52.31.164.91] out: timestampB (35, 1447172118.605954)
[52.31.39.64] out: got 8192 TXs
[52.31.39.64] out: timestampB (36, 1447172120.243289)
[52.31.41.124] out: got 8192 TXs
[52.31.41.124] out: timestampB (38, 1447172120.561191)
[52.30.176.61] out: got 8192 TXs
[52.30.176.61] out: timestampB (39, 1447172120.555126)
[52.19.164.11] out: got 8192 TXs
[52.19.164.11] out: timestampB (32, 1447172121.788017)
[52.17.24.113] out: got 8192 TXs
[52.17.24.113] out: timestampB (33, 1447172121.090076)
[52.29.143.40] out: got 8192 TXs
[52.29.143.40] out: timestampB (43, 1447172121.212856)
[52.31.124.103] out: got 8192 TXs
[52.31.124.103] out: timestampB (37, 1447172121.376241)
[52.192.140.223] out: got 8192 TXs
[52.192.140.223] out: timestampB (61, 1447172121.995915)
[52.28.65.114] out: got 8192 TXs
[52.28.65.114] out: timestampB (44, 1447172121.454954)
[52.29.43.33] out: got 8192 TXs
[52.29.43.33] out: timestampB (45, 1447172121.423097)
[52.69.197.55] out: got 8192 TXs
[52.69.197.55] out: timestampB (58, 1447172121.386648)
[52.29.95.105] out: got 8192 TXs
[52.29.95.105] out: timestampB (47, 1447172121.749629)
[52.29.145.149] out: got 8192 TXs
[52.29.145.149] out: timestampB (46, 1447172121.450170)
[52.192.55.120] out: got 8192 TXs
[52.192.55.120] out: timestampB (59, 1447172121.609434)
[52.192.75.43] out: got 8192 TXs
[52.192.75.43] out: timestampB (60, 1447172121.622021)
[52.29.120.70] out: got 8192 TXs
[52.29.120.70] out: timestampB (42, 1447172121.527634)
[52.69.246.137] out: got 8192 TXs
[52.69.246.137] out: timestampB (63, 1447172121.489491)
[52.29.137.216] out: got 8192 TXs
[52.29.137.216] out: timestampB (40, 1447172121.470777)
[52.69.80.131] out: got 8192 TXs
[52.69.80.131] out: timestampB (56, 1447172121.887352)
[52.69.156.69] out: got 8192 TXs
[52.69.156.69] out: timestampB (62, 1447172122.041413)
[52.29.43.107] out: got 8192 TXs
[52.29.43.107] out: timestampB (41, 1447172122.102586)
[52.69.97.238] out: got 8192 TXs
[52.69.97.238] out: timestampB (57, 1447172122.638377)
[54.179.164.162] out: got 8192 TXs
[54.179.164.162] out: timestampB (53, 1447172123.996451)
[54.179.157.121] out: got 8192 TXs
[54.179.157.121] out: timestampB (54, 1447172124.146755)
[54.169.246.15] out: got 8192 TXs
[54.169.246.15] out: timestampB (49, 1447172124.201023)
[54.169.238.113] out: got 8192 TXs
[54.169.238.113] out: timestampB (51, 1447172124.901346)
[54.169.248.67] out: got 8192 TXs
[54.169.248.67] out: timestampB (48, 1447172125.206403)
[54.169.212.80] out: got 8192 TXs
[54.169.212.80] out: timestampB (55, 1447172124.812874)
[54.169.246.32] out: got 8192 TXs
[54.169.246.32] out: timestampB (50, 1447172125.218998)
[54.179.135.65] out: got 8192 TXs
[54.179.135.65] out: timestampB (52, 1447172125.289481)
[54.232.218.195] out: got 8192 TXs
[54.232.218.195] out: timestampB (31, 1447172126.895432)
[54.233.97.117] out: got 8192 TXs
[54.233.97.117] out: timestampB (27, 1447172127.384754)
[54.233.104.96] out: got 8192 TXs
[54.233.104.96] out: timestampB (30, 1447172127.278920)
[54.232.199.192] out: got 8192 TXs
[54.232.199.192] out: timestampB (25, 1447172127.407507)
[54.232.250.8] out: got 8192 TXs
[54.232.250.8] out: timestampB (28, 1447172127.353228)
[54.233.107.89] out: got 8192 TXs
[54.233.107.89] out: timestampB (29, 1447172127.533085)
[54.94.243.208] out: got 8192 TXs
[54.94.243.208] out: timestampB (26, 1447172128.165276)
[54.207.93.82] out: got 8192 TXs
[54.207.93.82] out: timestampB (24, 1447172127.583801)
[52.29.43.107] out: [41] synced transactions.
[52.29.43.107] out: timestampE (41, 1447172205.868646)
[52.91.78.88] out: [22] synced transactions.
[52.91.78.88] out: timestampE (22, 1447172206.144160)
[52.29.143.40] out: [43] synced transactions.
[52.29.143.40] out: timestampE (43, 1447172206.166892)
[52.27.237.141] out: [6] synced transactions.
[52.27.237.141] out: timestampE (6, 1447172205.848094)
[52.32.155.30] out: [1] synced transactions.
[52.32.155.30] out: timestampE (1, 1447172206.172630)
[54.169.246.15] out: [49] synced transactions.
