[52.31.124.103] out: servers started
[54.207.93.82] out: got 16384 TXs
[54.207.93.82] out: timestampB (24, 1447174916.651640)
[54.232.218.195] out: got 16384 TXs
[54.232.218.195] out: timestampB (31, 1447174917.368398)
[54.232.199.192] out: got 16384 TXs
[54.232.199.192] out: timestampB (25, 1447174917.646266)
[54.94.243.208] out: got 16384 TXs
[54.94.243.208] out: timestampB (26, 1447174918.238466)
[54.179.135.65] out: got 16384 TXs
[54.233.107.89] out: got 16384 TXs
[54.179.135.65] out: timestampB (52, 1447174917.502415)
[54.233.107.89] out: timestampB (29, 1447174917.966841)
[54.233.97.117] out: got 16384 TXs
[54.233.97.117] out: timestampB (27, 1447174918.236476)
[54.169.248.67] out: got 16384 TXs
[54.169.248.67] out: timestampB (48, 1447174917.908604)
[54.232.250.8] out: got 16384 TXs
[54.232.250.8] out: timestampB (28, 1447174918.463347)
[54.233.104.96] out: got 16384 TXs
[54.233.104.96] out: timestampB (30, 1447174918.652194)
[54.169.212.80] out: got 16384 TXs
[54.169.212.80] out: timestampB (55, 1447174919.224811)
[52.29.43.107] out: [41] synced transactions.
[52.29.43.107] out: timestampE (41, 1447175084.513851)
[52.29.143.40] out: [43] synced transactions.
[52.29.143.40] out: timestampE (43, 1447175085.497816)
[52.30.176.61] out: [39] synced transactions.
[52.30.176.61] out: timestampE (39, 1447175085.899295)
[52.91.78.88] out: [22] synced transactions.
[52.91.78.88] out: timestampE (22, 1447175086.300791)
[52.29.145.149] out: [46] synced transactions.
[52.29.145.149] out: timestampE (46, 1447175086.287850)
[52.29.95.105] out: [47] synced transactions.
[52.29.95.105] out: timestampE (47, 1447175086.660452)
[52.31.124.103] out: [37] synced transactions.
[52.31.124.103] out: timestampE (37, 1447175086.381405)
[52.31.39.64] out: [36] synced transactions.
[52.31.39.64] out: timestampE (36, 1447175086.117316)
[52.27.237.141] out: [6] synced transactions.
[52.27.237.141] out: timestampE (6, 1447175086.041608)
[52.28.65.114] out: [44] synced transactions.
[52.28.65.114] out: timestampE (44, 1447175086.460900)
[52.32.155.30] out: [1] synced transactions.
[52.32.155.30] out: timestampE (1, 1447175086.407178)
[52.29.137.216] out: [40] synced transactions.
[52.29.137.216] out: timestampE (40, 1447175086.261686)
[52.16.85.22] out: [34] synced transactions.
[52.16.85.22] out: timestampE (34, 1447175086.224612)
[54.236.248.119] out: [18] synced transactions.
[54.236.248.119] out: timestampE (18, 1447175086.542640)
[52.9.74.240] out: [12] synced transactions.
[52.9.74.240] out: timestampE (12, 1447175086.667710)
[52.25.56.120] out: [2] synced transactions.
[52.25.56.120] out: timestampE (2, 1447175086.476868)
[52.91.97.171] out: [19] synced transactions.
[52.91.97.171] out: timestampE (19, 1447175086.588303)
[52.29.120.70] out: [42] synced transactions.
[52.29.120.70] out: timestampE (42, 1447175086.533407)
[52.25.82.27] out: [0] synced transactions.
[52.25.82.27] out: timestampE (0, 1447175086.598980)
[52.31.41.124] out: [38] synced transactions.
[52.31.41.124] out: timestampE (38, 1447175086.785081)
[52.9.74.238] out: [11] synced transactions.
[52.9.74.238] out: timestampE (11, 1447175086.923295)
[52.29.43.33] out: [45] synced transactions.
[52.29.43.33] out: timestampE (45, 1447175086.759555)
[52.26.214.226] out: [7] synced transactions.
[52.26.214.226] out: timestampE (7, 1447175086.953274)
[52.31.164.91] out: [35] synced transactions.
[52.31.164.91] out: timestampE (35, 1447175086.757752)
[54.209.228.153] out: [17] synced transactions.
[54.209.228.153] out: timestampE (17, 1447175087.770293)
[52.192.75.43] out: [60] synced transactions.
[52.192.75.43] out: timestampE (60, 1447175087.049253)
[52.8.19.154] out: [10] synced transactions.
[52.8.19.154] out: timestampE (10, 1447175087.322695)
[52.9.72.86] out: [9] synced transactions.
[52.9.72.86] out: timestampE (9, 1447175087.254983)
[52.9.74.239] out: [14] synced transactions.
[52.9.74.239] out: timestampE (14, 1447175087.079581)
[52.192.140.223] out: [61] synced transactions.
[52.192.140.223] out: timestampE (61, 1447175087.634770)
[52.19.164.11] out: [32] synced transactions.
[52.19.164.11] out: timestampE (32, 1447175087.984395)
[52.9.74.241] out: [13] synced transactions.
[52.9.74.241] out: timestampE (13, 1447175087.138282)
[52.69.156.69] out: [62] synced transactions.
[52.69.156.69] out: timestampE (62, 1447175087.180389)
[52.69.197.55] out: [58] synced transactions.
[52.69.197.55] out: timestampE (58, 1447175087.003418)
[52.9.64.216] out: [8] synced transactions.
[52.9.64.216] out: timestampE (8, 1447175087.177109)
[54.169.238.113] out: [51] synced transactions.
[54.169.238.113] out: timestampE (51, 1447175087.093163)
[52.8.92.220] out: [15] synced transactions.
[52.8.92.220] out: timestampE (15, 1447175087.921377)
[52.17.24.113] out: [33] synced transactions.
[52.17.24.113] out: timestampE (33, 1447175087.403711)
[52.69.246.137] out: [63] synced transactions.
[52.69.246.137] out: timestampE (63, 1447175087.207757)
[52.24.127.191] out: [4] synced transactions.
[52.24.127.191] out: timestampE (4, 1447175087.563262)
[52.33.208.21] out: [5] synced transactions.
[52.33.208.21] out: timestampE (5, 1447175087.718871)
[52.69.80.131] out: [56] synced transactions.
[52.69.80.131] out: timestampE (56, 1447175088.230921)
[52.192.55.120] out: [59] synced transactions.
[52.192.55.120] out: timestampE (59, 1447175088.093358)
[52.69.97.238] out: [57] synced transactions.
[52.69.97.238] out: timestampE (57, 1447175088.694008)
[52.33.103.236] out: [3] synced transactions.
[52.33.103.236] out: timestampE (3, 1447175091.506442)
[52.23.168.188] out: [23] synced transactions.
[52.23.168.188] out: timestampE (23, 1447175094.945974)
[107.21.5.236] out: [21] synced transactions.
[107.21.5.236] out: timestampE (21, 1447175098.671532)
[54.232.218.195] out: [31] synced transactions.
[54.232.218.195] out: timestampE (31, 1447175116.852172)

[54.169.248.67] out: servers started
[52.24.127.191] out: got 16384 TXs
[52.24.127.191] out: timestampB (4, 1447176586.277303)
[52.32.155.30] out: got 16384 TXs
[52.32.155.30] out: timestampB (1, 1447176586.422839)
[52.27.237.141] out: got 16384 TXs
[52.27.237.141] out: timestampB (6, 1447176586.121236)
[52.25.56.120] out: got 16384 TXs
[52.25.56.120] out: timestampB (2, 1447176586.391816)
[52.33.103.236] out: got 16384 TXs
[52.33.103.236] out: timestampB (3, 1447176586.532745)
[52.33.208.21] out: got 16384 TXs
[52.33.208.21] out: timestampB (5, 1447176586.453395)
[52.25.82.27] out: got 16384 TXs
[52.25.82.27] out: timestampB (0, 1447176586.466987)
[52.26.214.226] out: got 16384 TXs
[52.26.214.226] out: timestampB (7, 1447176586.731953)
[52.9.74.239] out: got 16384 TXs
[52.9.74.239] out: timestampB (14, 1447176586.758929)
[52.9.64.216] out: got 16384 TXs
[52.9.64.216] out: timestampB (8, 1447176586.674319)
[52.9.74.238] out: got 16384 TXs
[52.9.74.238] out: timestampB (11, 1447176586.893602)
[52.8.19.154] out: got 16384 TXs
[52.8.19.154] out: timestampB (10, 1447176587.110033)
[52.9.74.240] out: got 16384 TXs
[52.9.74.240] out: timestampB (12, 1447176586.841629)
[52.9.72.86] out: got 16384 TXs
[52.9.72.86] out: timestampB (9, 1447176587.022139)
[52.9.74.241] out: got 16384 TXs
[52.9.74.241] out: timestampB (13, 1447176586.847871)
[107.21.5.236] out: got 16384 TXs
[107.21.5.236] out: timestampB (21, 1447176586.938311)
[52.23.168.188] out: got 16384 TXs
[52.23.168.188] out: timestampB (23, 1447176586.925591)
[54.236.248.119] out: got 16384 TXs
[54.236.248.119] out: timestampB (18, 1447176586.865589)
[52.91.78.88] out: got 16384 TXs
[52.91.78.88] out: timestampB (22, 1447176586.957906)
[54.209.228.153] out: got 16384 TXs
[54.209.228.153] out: timestampB (17, 1447176587.820072)
[52.8.92.220] out: got 16384 TXs
[52.8.92.220] out: timestampB (15, 1447176587.608130)
[52.91.97.171] out: got 16383 TXs
[52.91.97.171] out: timestampB (19, 1447176586.904285)
[107.21.6.4] out: got 16384 TXs
[107.21.6.4] out: timestampB (20, 1447176586.739545)
[54.208.194.6] out: got 16384 TXs
[54.208.194.6] out: timestampB (16, 1447176586.923395)
[52.31.164.91] out: got 16384 TXs
[52.31.164.91] out: timestampB (35, 1447176589.278778)
[52.17.24.113] out: got 16384 TXs
[52.17.24.113] out: timestampB (33, 1447176589.517777)
[52.31.39.64] out: got 16384 TXs
[52.31.39.64] out: timestampB (36, 1447176589.092853)
[52.30.176.61] out: got 16384 TXs
[52.30.176.61] out: timestampB (39, 1447176589.131995)
[52.19.164.11] out: got 16384 TXs
[52.19.164.11] out: timestampB (32, 1447176590.525008)
[52.16.85.22] out: got 16384 TXs
[52.16.85.22] out: timestampB (34, 1447176589.150135)
[52.31.124.103] out: got 16384 TXs
[52.31.124.103] out: timestampB (37, 1447176589.544788)
[52.31.41.124] out: got 16384 TXs
[52.31.41.124] out: timestampB (38, 1447176589.900019)
[52.69.80.131] out: got 16384 TXs
[52.69.80.131] out: timestampB (56, 1447176590.233143)
[52.69.246.137] out: got 16384 TXs
[52.69.246.137] out: timestampB (63, 1447176589.817440)
[52.69.156.69] out: got 16384 TXs
[52.69.156.69] out: timestampB (62, 1447176590.234225)
[52.69.97.238] out: got 16384 TXs
[52.69.97.238] out: timestampB (57, 1447176590.197931)
[52.69.197.55] out: got 16384 TXs
[52.69.197.55] out: timestampB (58, 1447176589.987276)
[52.192.140.223] out: got 16384 TXs
[52.192.140.223] out: timestampB (61, 1447176590.769121)
[52.29.143.40] out: got 16384 TXs
[52.29.143.40] out: timestampB (43, 1447176590.158980)
[52.29.145.149] out: got 16384 TXs
[52.29.145.149] out: timestampB (46, 1447176590.109483)
[52.192.55.120] out: got 16384 TXs
[52.192.55.120] out: timestampB (59, 1447176590.273739)
[52.29.43.33] out: got 16384 TXs
[52.29.43.33] out: timestampB (45, 1447176590.173224)
[52.29.120.70] out: got 16384 TXs
[52.29.120.70] out: timestampB (42, 1447176590.033932)
[52.192.75.43] out: got 16384 TXs
[52.192.75.43] out: timestampB (60, 1447176590.432929)
[52.28.65.114] out: got 16384 TXs
[52.28.65.114] out: timestampB (44, 1447176590.341826)
[52.29.95.105] out: got 16384 TXs
[52.29.95.105] out: timestampB (47, 1447176590.605204)
[52.29.43.107] out: got 16384 TXs
[52.29.43.107] out: timestampB (41, 1447176590.575943)
[52.29.137.216] out: got 16384 TXs
[52.29.137.216] out: timestampB (40, 1447176590.777083)
[54.179.164.162] out: got 16384 TXs
[54.179.164.162] out: timestampB (53, 1447176605.324470)
[54.179.157.121] out: got 16384 TXs
[54.179.157.121] out: timestampB (54, 1447176606.942053)
[54.169.248.67] out: got 16384 TXs
[54.169.248.67] out: timestampB (48, 1447176607.730770)
[54.207.93.82] out: got 16383 TXs
[54.207.93.82] out: timestampB (24, 1447176608.316200)
[54.169.246.32] out: got 16384 TXs
[54.169.246.32] out: timestampB (50, 1447176608.007575)
[54.169.246.15] out: got 16384 TXs
[54.169.246.15] out: timestampB (49, 1447176608.372102)
[54.233.97.117] out: got 16384 TXs
[54.233.97.117] out: timestampB (27, 1447176608.857765)
[54.232.250.8] out: got 16384 TXs
[54.232.250.8] out: timestampB (28, 1447176608.782870)
[54.94.243.208] out: got 16384 TXs
[54.94.243.208] out: timestampB (26, 1447176609.547344)
[54.179.135.65] out: got 16384 TXs
[54.179.135.65] out: timestampB (52, 1447176608.534108)
[54.232.218.195] out: got 16384 TXs
[54.232.218.195] out: timestampB (31, 1447176609.079181)
[54.232.199.192] out: got 16384 TXs
[54.232.199.192] out: timestampB (25, 1447176609.481776)
[54.169.238.113] out: got 16384 TXs
[54.169.238.113] out: timestampB (51, 1447176609.222694)
[54.169.212.80] out: got 16384 TXs
[54.169.212.80] out: timestampB (55, 1447176609.052281)
[54.233.104.96] out: got 16384 TXs
[54.233.104.96] out: timestampB (30, 1447176610.843058)
[54.233.107.89] out: got 16384 TXs
[54.233.107.89] out: timestampB (29, 1447176610.805967)
[52.29.43.107] out: [41] synced transactions.
[52.29.43.107] out: timestampE (41, 1447176784.786305)
[52.91.97.171] out: [19] synced transactions.
[52.91.97.171] out: timestampE (19, 1447176784.946061)
[107.21.5.236] out: [21] synced transactions.
[107.21.5.236] out: timestampE (21, 1447176785.085763)
[52.32.155.30] out: [1] synced transactions.
[52.32.155.30] out: timestampE (1, 1447176785.058351)
[52.91.78.88] out: [22] synced transactions.
[52.91.78.88] out: timestampE (22, 1447176785.221315)
[52.23.168.188] out: [23] synced transactions.
[52.23.168.188] out: timestampE (23, 1447176785.223437)
[52.29.143.40] out: [43] synced transactions.
[52.29.143.40] out: timestampE (43, 1447176785.191167)
[52.30.176.61] out: [39] synced transactions.
[52.30.176.61] out: timestampE (39, 1447176784.906435)
[52.27.237.141] out: [6] synced transactions.
[52.27.237.141] out: timestampE (6, 1447176784.810332)
[52.31.124.103] out: [37] synced transactions.
[52.31.124.103] out: timestampE (37, 1447176785.301979)
[52.24.127.191] out: [4] synced transactions.
[52.24.127.191] out: timestampE (4, 1447176785.168050)
[52.16.85.22] out: [34] synced transactions.
[52.16.85.22] out: timestampE (34, 1447176784.986377)
[52.31.39.64] out: [36] synced transactions.
[52.31.39.64] out: timestampE (36, 1447176785.098032)
[52.192.75.43] out: [60] synced transactions.
[52.192.75.43] out: timestampE (60, 1447176785.605921)
[52.29.145.149] out: [46] synced transactions.
[52.29.145.149] out: timestampE (46, 1447176785.429060)
[52.29.95.105] out: [47] synced transactions.
[52.29.95.105] out: timestampE (47, 1447176785.799017)
[52.9.74.239] out: [14] synced transactions.
[52.9.74.239] out: timestampE (14, 1447176785.726919)
[52.26.214.226] out: [7] synced transactions.
[52.26.214.226] out: timestampE (7, 1447176785.768603)
[52.25.56.120] out: [2] synced transactions.
[52.25.56.120] out: timestampE (2, 1447176785.482395)
[54.209.228.153] out: [17] synced transactions.
[54.209.228.153] out: timestampE (17, 1447176786.619264)
[52.25.82.27] out: [0] synced transactions.
[52.25.82.27] out: timestampE (0, 1447176785.641372)
[52.9.74.240] out: [12] synced transactions.
[52.9.74.240] out: timestampE (12, 1447176785.883496)
[52.9.74.238] out: [11] synced transactions.
[52.9.74.238] out: timestampE (11, 1447176785.989429)
[52.192.55.120] out: [59] synced transactions.
[52.192.55.120] out: timestampE (59, 1447176785.897359)
[52.9.72.86] out: [9] synced transactions.
[52.9.72.86] out: timestampE (9, 1447176786.102956)
[52.69.97.238] out: [57] synced transactions.
[52.69.97.238] out: timestampE (57, 1447176785.980027)
[52.69.197.55] out: [58] synced transactions.
[52.69.197.55] out: timestampE (58, 1447176785.769144)
[52.29.120.70] out: [42] synced transactions.
[52.29.120.70] out: timestampE (42, 1447176785.681042)
[52.33.208.21] out: [5] synced transactions.
[52.33.208.21] out: timestampE (5, 1447176785.793878)
[52.9.74.241] out: [13] synced transactions.
[52.9.74.241] out: timestampE (13, 1447176786.076335)
[52.31.41.124] out: [38] synced transactions.
[52.31.41.124] out: timestampE (38, 1447176786.056157)
[54.236.248.119] out: [18] synced transactions.
[54.236.248.119] out: timestampE (18, 1447176785.941316)
[52.17.24.113] out: [33] synced transactions.
[52.17.24.113] out: timestampE (33, 1447176786.114586)
[52.8.19.154] out: [10] synced transactions.
[52.8.19.154] out: timestampE (10, 1447176786.411697)
[52.28.65.114] out: [44] synced transactions.
[52.28.65.114] out: timestampE (44, 1447176786.039204)
[52.192.140.223] out: [61] synced transactions.
[52.192.140.223] out: timestampE (61, 1447176786.735517)
[52.8.92.220] out: [15] synced transactions.
[52.8.92.220] out: timestampE (15, 1447176786.838237)
[52.69.246.137] out: [63] synced transactions.
[52.69.246.137] out: timestampE (63, 1447176785.956268)
[52.19.164.11] out: [32] synced transactions.
[52.19.164.11] out: timestampE (32, 1447176787.229507)
[52.69.156.69] out: [62] synced transactions.
[52.69.156.69] out: timestampE (62, 1447176786.392967)
[52.29.43.33] out: [45] synced transactions.
[52.29.43.33] out: timestampE (45, 1447176786.262991)
[52.9.64.216] out: [8] synced transactions.
[52.9.64.216] out: timestampE (8, 1447176786.303183)
[52.69.80.131] out: [56] synced transactions.
[52.69.80.131] out: timestampE (56, 1447176786.904847)
[52.33.103.236] out: [3] synced transactions.
[52.33.103.236] out: timestampE (3, 1447176791.745105)
[52.29.137.216] out: [40] synced transactions.
[52.29.137.216] out: timestampE (40, 1447176795.476204)
[52.31.164.91] out: [35] synced transactions.
[52.31.164.91] out: timestampE (35, 1447176800.336411)
[54.179.164.162] out: [53] synced transactions.
[54.179.164.162] out: timestampE (53, 1447176800.660121)
[54.179.157.121] out: [54] synced transactions.
[54.179.157.121] out: timestampE (54, 1447176810.801600)
[54.169.246.15] out: [49] synced transactions.
[54.169.246.15] out: timestampE (49, 1447176811.257568)
[54.207.93.82] out: [24] synced transactions.
[54.207.93.82] out: timestampE (24, 1447176819.770047)
[54.232.199.192] out: [25] synced transactions.
[54.232.199.192] out: timestampE (25, 1447176820.142030)
[54.169.248.67] out: [48] synced transactions.
[54.169.248.67] out: timestampE (48, 1447176820.179379)
[54.179.135.65] out: [52] synced transactions.
[54.179.135.65] out: timestampE (52, 1447176820.114012)
[54.169.246.32] out: [50] synced transactions.
[54.169.246.32] out: timestampE (50, 1447176820.355427)
[54.232.250.8] out: [28] synced transactions.
[54.232.250.8] out: timestampE (28, 1447176820.760081)
[54.233.104.96] out: [30] synced transactions.
[54.233.104.96] out: timestampE (30, 1447176821.304972)
[54.94.243.208] out: [26] synced transactions.
[54.94.243.208] out: timestampE (26, 1447176822.200388)
[54.232.218.195] out: [31] synced transactions.
[54.232.218.195] out: timestampE (31, 1447176821.889059)
[54.169.238.113] out: [51] synced transactions.
[54.169.238.113] out: timestampE (51, 1447176822.711865)
[54.233.97.117] out: [27] synced transactions.
[54.233.97.117] out: timestampE (27, 1447176823.731248)
[54.208.194.6] out: [16] synced transactions.
[54.208.194.6] out: timestampE (16, 1447176826.352601)
[54.169.212.80] out: [55] synced transactions.
[54.169.212.80] out: timestampE (55, 1447176830.905452)
[54.233.107.89] out: [29] synced transactions.
[54.233.107.89] out: timestampE (29, 1447176844.126785)
[107.21.6.4] out: [20] synced transactions.
[107.21.6.4] out: timestampE (20, 1447176847.781945)

[54.179.164.162] out: servers started
[52.24.127.191] out: got 16384 TXs
[52.24.127.191] out: timestampB (4, 1447176932.391638)
[52.27.237.141] out: got 16384 TXs
[52.27.237.141] out: timestampB (6, 1447176932.213579)
[52.25.82.27] out: got 16384 TXs
[52.25.82.27] out: timestampB (0, 1447176932.615432)
[52.33.208.21] out: got 16384 TXs
[52.33.208.21] out: timestampB (5, 1447176932.625509)
[52.9.74.238] out: got 16384 TXs
[52.9.74.238] out: timestampB (11, 1447176933.077667)
[52.25.56.120] out: got 16384 TXs
[52.25.56.120] out: timestampB (2, 1447176932.740004)
[52.32.155.30] out: got 16384 TXs
[52.32.155.30] out: timestampB (1, 1447176932.816154)
[52.26.214.226] out: got 16384 TXs
[52.26.214.226] out: timestampB (7, 1447176933.072011)
[52.9.74.241] out: got 16384 TXs
[52.9.74.241] out: timestampB (13, 1447176933.137499)
[52.9.74.240] out: got 16384 TXs
[52.9.74.240] out: timestampB (12, 1447176933.141109)
[52.9.72.86] out: got 16384 TXs
[52.9.72.86] out: timestampB (9, 1447176933.342904)
[54.236.248.119] out: got 16384 TXs
[54.236.248.119] out: timestampB (18, 1447176933.118039)
[52.23.168.188] out: got 16384 TXs
[52.23.168.188] out: timestampB (23, 1447176933.199279)
[52.8.92.220] out: got 16384 TXs
[52.8.92.220] out: timestampB (15, 1447176933.898575)
[52.9.74.239] out: got 16382 TXs
[52.9.74.239] out: timestampB (14, 1447176933.367875)
[52.9.64.216] out: got 16384 TXs
[52.9.64.216] out: timestampB (8, 1447176933.275908)
[52.8.19.154] out: got 16384 TXs
[52.8.19.154] out: timestampB (10, 1447176933.708584)
[107.21.5.236] out: got 16383 TXs
[107.21.5.236] out: timestampB (21, 1447176933.397807)
[52.91.97.171] out: got 16384 TXs
[52.91.97.171] out: timestampB (19, 1447176933.352438)
[52.91.78.88] out: got 16384 TXs
[52.91.78.88] out: timestampB (22, 1447176933.520015)
[52.33.103.236] out: got 16384 TXs
[52.33.103.236] out: timestampB (3, 1447176933.588593)
[54.209.228.153] out: got 16384 TXs
[54.209.228.153] out: timestampB (17, 1447176934.548532)
[54.208.194.6] out: got 16384 TXs
[54.208.194.6] out: timestampB (16, 1447176933.579497)
[107.21.6.4] out: got 16384 TXs
[107.21.6.4] out: timestampB (20, 1447176933.702958)
[52.30.176.61] out: got 16384 TXs
[52.30.176.61] out: timestampB (39, 1447176935.012014)
[52.16.85.22] out: got 16384 TXs
[52.16.85.22] out: timestampB (34, 1447176934.981949)
[52.17.24.113] out: got 16384 TXs
[52.17.24.113] out: timestampB (33, 1447176935.588577)
[52.29.43.107] out: got 16384 TXs
[52.29.43.107] out: timestampB (41, 1447176935.485198)
[52.28.65.114] out: got 16384 TXs
[52.28.65.114] out: timestampB (44, 1447176935.587660)
[52.31.41.124] out: got 16384 TXs
[52.31.41.124] out: timestampB (38, 1447176935.763657)
[52.29.145.149] out: got 16384 TXs
[52.29.145.149] out: timestampB (46, 1447176935.633274)
[52.31.124.103] out: got 16384 TXs
[52.31.124.103] out: timestampB (37, 1447176935.813939)
[52.31.39.64] out: got 16384 TXs
[52.31.39.64] out: timestampB (36, 1447176935.518430)
[52.19.164.11] out: got 16383 TXs
[52.19.164.11] out: timestampB (32, 1447176936.926069)
[52.31.164.91] out: got 16384 TXs
[52.31.164.91] out: timestampB (35, 1447176935.919255)
[52.69.156.69] out: got 16384 TXs
[52.69.156.69] out: timestampB (62, 1447176936.362440)
[52.192.55.120] out: got 16384 TXs
[52.192.55.120] out: timestampB (59, 1447176936.325047)
[52.29.43.33] out: got 16384 TXs
[52.29.43.33] out: timestampB (45, 1447176936.368789)
[52.192.140.223] out: got 16384 TXs
[52.192.140.223] out: timestampB (61, 1447176937.050321)
[52.29.95.105] out: got 16384 TXs
[52.29.95.105] out: timestampB (47, 1447176936.771255)
[52.192.75.43] out: got 16384 TXs
[52.192.75.43] out: timestampB (60, 1447176936.839787)
[52.69.97.238] out: got 16384 TXs
[52.69.97.238] out: timestampB (57, 1447176936.864626)
[52.29.120.70] out: got 16384 TXs
[52.29.120.70] out: timestampB (42, 1447176936.560164)
[52.29.143.40] out: got 16384 TXs
[52.29.143.40] out: timestampB (43, 1447176936.855035)
[52.69.246.137] out: got 16384 TXs
[52.69.246.137] out: timestampB (63, 1447176936.699839)
[52.69.197.55] out: got 16384 TXs
[52.69.197.55] out: timestampB (58, 1447176936.869541)
[52.29.137.216] out: got 16384 TXs
[52.29.137.216] out: timestampB (40, 1447176937.024811)
[52.69.80.131] out: got 16384 TXs
[52.69.80.131] out: timestampB (56, 1447176938.120772)
[54.179.135.65] out: got 16384 TXs
[54.179.135.65] out: timestampB (52, 1447176943.520263)
[54.179.157.121] out: got 16384 TXs
[54.179.157.121] out: timestampB (54, 1447176951.880725)
[54.179.164.162] out: got 16384 TXs
[54.179.164.162] out: timestampB (53, 1447176952.733712)
[54.169.246.15] out: got 16384 TXs
[54.169.246.15] out: timestampB (49, 1447176952.706338)
[54.232.250.8] out: got 16384 TXs
[54.232.250.8] out: timestampB (28, 1447176955.652174)
[54.169.238.113] out: got 16384 TXs
[54.169.238.113] out: timestampB (51, 1447176955.651038)
[54.232.218.195] out: got 16384 TXs
[54.232.218.195] out: timestampB (31, 1447176955.961798)
[54.169.248.67] out: got 16384 TXs
[54.169.248.67] out: timestampB (48, 1447176955.774041)
[54.232.199.192] out: got 16384 TXs
[54.232.199.192] out: timestampB (25, 1447176956.193978)
[54.207.93.82] out: got 16384 TXs
[54.207.93.82] out: timestampB (24, 1447176956.201089)
[54.94.243.208] out: got 16384 TXs
[54.94.243.208] out: timestampB (26, 1447176956.840478)
[54.233.97.117] out: got 16384 TXs
[54.233.97.117] out: timestampB (27, 1447176956.485414)
[54.169.246.32] out: got 16383 TXs
[54.169.246.32] out: timestampB (50, 1447176956.066952)
[54.233.107.89] out: got 16384 TXs
[54.233.107.89] out: timestampB (29, 1447176956.899307)
[54.233.104.96] out: got 16384 TXs
[54.233.104.96] out: timestampB (30, 1447176956.933365)
[54.169.212.80] out: got 16384 TXs
[54.169.212.80] out: timestampB (55, 1447176960.839229)
[52.29.43.107] out: [41] synced transactions.
[52.29.43.107] out: timestampE (41, 1447177105.879050)
[52.29.143.40] out: [43] synced transactions.
[52.29.143.40] out: timestampE (43, 1447177105.991372)
[107.21.5.236] out: [21] synced transactions.
[107.21.5.236] out: timestampE (21, 1447177106.262944)
[52.30.176.61] out: [39] synced transactions.
[52.30.176.61] out: timestampE (39, 1447177105.912491)
[52.28.65.114] out: [44] synced transactions.
[52.28.65.114] out: timestampE (44, 1447177106.273214)
[52.31.124.103] out: [37] synced transactions.
[52.31.124.103] out: timestampE (37, 1447177106.277110)
[52.16.85.22] out: [34] synced transactions.
[52.16.85.22] out: timestampE (34, 1447177105.942600)
[54.236.248.119] out: [18] synced transactions.
[54.236.248.119] out: timestampE (18, 1447177106.322744)
[52.91.97.171] out: [19] synced transactions.
[52.91.97.171] out: timestampE (19, 1447177106.339647)
[52.31.39.64] out: [36] synced transactions.
[52.31.39.64] out: timestampE (36, 1447177106.066226)
[52.29.145.149] out: [46] synced transactions.
[52.29.145.149] out: timestampE (46, 1447177106.368508)
[52.23.168.188] out: [23] synced transactions.
[52.23.168.188] out: timestampE (23, 1447177106.627154)
[52.24.127.191] out: [4] synced transactions.
[52.24.127.191] out: timestampE (4, 1447177106.474575)
[52.27.237.141] out: [6] synced transactions.
[52.27.237.141] out: timestampE (6, 1447177106.278907)
[52.29.120.70] out: [42] synced transactions.
[52.29.120.70] out: timestampE (42, 1447177106.598097)
[54.209.228.153] out: [17] synced transactions.
[54.209.228.153] out: timestampE (17, 1447177107.767906)
[52.69.197.55] out: [58] synced transactions.
[52.69.197.55] out: timestampE (58, 1447177106.815067)
[52.29.95.105] out: [47] synced transactions.
[52.29.95.105] out: timestampE (47, 1447177107.274763)
[52.192.140.223] out: [61] synced transactions.
[52.192.140.223] out: timestampE (61, 1447177107.672732)
[52.33.208.21] out: [5] synced transactions.
[52.33.208.21] out: timestampE (5, 1447177106.892150)
[52.69.80.131] out: [56] synced transactions.
[52.69.80.131] out: timestampE (56, 1447177107.288166)
[52.25.56.120] out: [2] synced transactions.
[52.25.56.120] out: timestampE (2, 1447177106.864941)
[52.9.74.239] out: [14] synced transactions.
[52.9.74.239] out: timestampE (14, 1447177107.183700)
[52.25.82.27] out: [0] synced transactions.
[52.25.82.27] out: timestampE (0, 1447177106.944102)
[52.9.72.86] out: [9] synced transactions.
[52.9.72.86] out: timestampE (9, 1447177107.417512)
[52.29.43.33] out: [45] synced transactions.
[52.29.43.33] out: timestampE (45, 1447177107.108313)
[52.9.64.216] out: [8] synced transactions.
[52.9.64.216] out: timestampE (8, 1447177107.123823)
[52.19.164.11] out: [32] synced transactions.
[52.19.164.11] out: timestampE (32, 1447177108.155635)
[52.192.55.120] out: [59] synced transactions.
[52.192.55.120] out: timestampE (59, 1447177107.289468)
[52.69.156.69] out: [62] synced transactions.
[52.69.156.69] out: timestampE (62, 1447177107.368846)
[52.9.74.240] out: [12] synced transactions.
[52.9.74.240] out: timestampE (12, 1447177107.337475)
[52.8.92.220] out: [15] synced transactions.
[52.8.92.220] out: timestampE (15, 1447177107.956198)
[52.33.103.236] out: [3] synced transactions.
[52.33.103.236] out: timestampE (3, 1447177107.226522)
[52.69.97.238] out: [57] synced transactions.
[52.69.97.238] out: timestampE (57, 1447177107.410063)
[52.31.41.124] out: [38] synced transactions.
[52.31.41.124] out: timestampE (38, 1447177107.436630)
[52.9.74.238] out: [11] synced transactions.
[52.9.74.238] out: timestampE (11, 1447177107.532375)
[52.32.155.30] out: [1] synced transactions.
