[54.169.246.15] out: servers started
[52.30.176.61] out: timestampB (39, 1447171173.979936)
[52.29.43.107] out: got 4096 TXs
[52.29.43.107] out: timestampB (41, 1447171174.004808)
[52.29.145.149] out: got 4096 TXs
[52.29.145.149] out: timestampB (46, 1447171174.066478)
[52.28.65.114] out: got 4096 TXs
[52.28.65.114] out: timestampB (44, 1447171174.149120)
[52.69.80.131] out: got 4096 TXs
[52.69.80.131] out: timestampB (56, 1447171174.371389)
[52.69.97.238] out: got 4096 TXs
[52.69.97.238] out: timestampB (57, 1447171174.250119)
[52.29.143.40] out: got 4096 TXs
[52.29.143.40] out: timestampB (43, 1447171174.268906)
[52.192.75.43] out: got 4096 TXs
[52.192.75.43] out: timestampB (60, 1447171174.275075)
[52.69.156.69] out: got 4096 TXs
[52.69.156.69] out: timestampB (62, 1447171174.395318)
[52.192.140.223] out: got 4096 TXs
[52.192.140.223] out: timestampB (61, 1447171175.024609)
[52.69.197.55] out: got 4096 TXs
[52.69.197.55] out: timestampB (58, 1447171174.372642)
[52.29.137.216] out: got 4096 TXs
[52.29.137.216] out: timestampB (40, 1447171174.359968)
[52.192.55.120] out: got 4096 TXs
[52.192.55.120] out: timestampB (59, 1447171174.470497)
[52.29.95.105] out: got 4096 TXs
[52.29.95.105] out: timestampB (47, 1447171174.761327)
[52.29.43.33] out: got 4096 TXs
[52.29.43.33] out: timestampB (45, 1447171174.484090)
[52.29.120.70] out: got 4096 TXs
[52.29.120.70] out: timestampB (42, 1447171174.509078)
[52.69.246.137] out: got 4096 TXs
[52.69.246.137] out: timestampB (63, 1447171174.740815)
[54.179.157.121] out: got 4096 TXs
[54.179.157.121] out: timestampB (54, 1447171177.359015)
[54.179.164.162] out: got 4096 TXs
[54.179.164.162] out: timestampB (53, 1447171177.538653)
[54.233.107.89] out: got 4096 TXs
[54.233.107.89] out: timestampB (29, 1447171177.732574)
[54.207.93.82] out: got 4096 TXs
[54.207.93.82] out: timestampB (24, 1447171178.070907)
[54.232.218.195] out: got 4096 TXs
[54.232.218.195] out: timestampB (31, 1447171178.159788)
[54.94.243.208] out: got 4096 TXs
[54.94.243.208] out: timestampB (26, 1447171178.794068)
[54.179.135.65] out: got 4096 TXs
[54.179.135.65] out: timestampB (52, 1447171177.971299)
[54.169.212.80] out: got 4096 TXs
[54.169.212.80] out: timestampB (55, 1447171177.758948)
[54.169.246.32] out: got 4096 TXs
[54.169.246.32] out: timestampB (50, 1447171178.320726)
[54.169.238.113] out: got 4096 TXs
[54.169.238.113] out: timestampB (51, 1447171178.554427)
[54.232.199.192] out: got 4096 TXs
[54.232.199.192] out: timestampB (25, 1447171178.733084)
[54.233.97.117] out: got 4096 TXs
[54.233.97.117] out: timestampB (27, 1447171178.801150)
[54.169.246.15] out: got 4095 TXs
[54.169.246.15] out: timestampB (49, 1447171178.644811)
[54.232.250.8] out: got 4096 TXs
[54.232.250.8] out: timestampB (28, 1447171178.707782)
[54.233.104.96] out: got 4096 TXs
[54.233.104.96] out: timestampB (30, 1447171178.799324)
[54.169.248.67] out: got 4096 TXs
[54.169.248.67] out: timestampB (48, 1447171178.834014)
[52.29.43.107] out: [41] synced transactions.
[52.29.43.107] out: timestampE (41, 1447171220.680850)
[52.27.237.141] out: [6] synced transactions.
[52.27.237.141] out: timestampE (6, 1447171220.452173)
[54.179.157.121] out: [54] synced transactions.
[54.179.157.121] out: timestampE (54, 1447171220.823945)
[52.29.143.40] out: [43] synced transactions.
[52.29.143.40] out: timestampE (43, 1447171220.875298)
[52.91.97.171] out: [19] synced transactions.
[52.91.97.171] out: timestampE (19, 1447171220.885774)
[54.179.164.162] out: [53] synced transactions.
[54.179.164.162] out: timestampE (53, 1447171220.939867)
[52.29.145.149] out: [46] synced transactions.
[52.29.145.149] out: timestampE (46, 1447171220.927115)
[52.31.124.103] out: [37] synced transactions.
[52.31.124.103] out: timestampE (37, 1447171220.985528)
[52.29.95.105] out: [47] synced transactions.
[52.29.95.105] out: timestampE (47, 1447171221.263072)
[52.28.65.114] out: [44] synced transactions.
[52.28.65.114] out: timestampE (44, 1447171221.041578)
[54.236.248.119] out: [18] synced transactions.
[54.236.248.119] out: timestampE (18, 1447171220.997427)
[52.9.72.86] out: [9] synced transactions.
[52.9.72.86] out: timestampE (9, 1447171221.210185)
[52.16.85.22] out: [34] synced transactions.
[52.16.85.22] out: timestampE (34, 1447171220.870295)
[52.9.74.239] out: [14] synced transactions.
[52.9.74.239] out: timestampE (14, 1447171221.069274)
[52.9.74.240] out: [12] synced transactions.
[52.9.74.240] out: timestampE (12, 1447171221.096669)
[52.25.56.120] out: [2] synced transactions.
[52.25.56.120] out: timestampE (2, 1447171221.100007)
[52.192.55.120] out: [59] synced transactions.
[52.30.176.61] out: [39] synced transactions.
[52.192.55.120] out: timestampE (59, 1447171221.097873)
[52.30.176.61] out: timestampE (39, 1447171221.050345)
[52.8.19.154] out: [10] synced transactions.
[52.8.19.154] out: timestampE (10, 1447171221.373711)
[52.69.197.55] out: [58] synced transactions.
[52.69.197.55] out: timestampE (58, 1447171221.044338)
[52.26.214.226] out: [7] synced transactions.
[52.26.214.226] out: timestampE (7, 1447171221.267829)
[52.192.75.43] out: [60] synced transactions.
[52.192.75.43] out: timestampE (60, 1447171221.151276)
[52.29.137.216] out: [40] synced transactions.
[52.29.137.216] out: timestampE (40, 1447171221.029241)
[52.31.39.64] out: [36] synced transactions.
[52.31.39.64] out: timestampE (36, 1447171221.031408)
[52.24.127.191] out: [4] synced transactions.
[52.24.127.191] out: timestampE (4, 1447171221.105162)
[52.9.74.241] out: [13] synced transactions.
[52.9.74.241] out: timestampE (13, 1447171221.213407)
[52.8.92.220] out: [15] synced transactions.
[52.8.92.220] out: timestampE (15, 1447171221.826862)
[52.9.64.216] out: [8] synced transactions.
[52.9.64.216] out: timestampE (8, 1447171221.259702)
[52.9.74.238] out: [11] synced transactions.
[52.9.74.238] out: timestampE (11, 1447171221.340848)
[52.69.97.238] out: [57] synced transactions.
[52.69.97.238] out: timestampE (57, 1447171221.241715)
[52.69.80.131] out: [56] synced transactions.
[52.69.80.131] out: timestampE (56, 1447171221.376794)
[54.209.228.153] out: [17] synced transactions.
[54.209.228.153] out: timestampE (17, 1447171222.066510)
[52.91.78.88] out: [22] synced transactions.
[52.91.78.88] out: timestampE (22, 1447171221.324869)
[52.29.120.70] out: [42] synced transactions.
[52.29.120.70] out: timestampE (42, 1447171221.316615)
[52.29.43.33] out: [45] synced transactions.
[52.29.43.33] out: timestampE (45, 1447171221.367007)
[52.19.164.11] out: [32] synced transactions.
[52.19.164.11] out: timestampE (32, 1447171222.264058)
[52.17.24.113] out: [33] synced transactions.
[52.17.24.113] out: timestampE (33, 1447171221.504637)
[54.179.135.65] out: [52] synced transactions.
[54.179.135.65] out: timestampE (52, 1447171221.316543)
[107.21.5.236] out: [21] synced transactions.
[107.21.5.236] out: timestampE (21, 1447171221.665031)
[54.169.246.15] out: [49] synced transactions.
[54.169.246.15] out: timestampE (49, 1447171221.588298)
[52.192.140.223] out: [61] synced transactions.
[52.192.140.223] out: timestampE (61, 1447171222.245041)
[52.32.155.30] out: [1] synced transactions.
[52.32.155.30] out: timestampE (1, 1447171221.733733)
[52.69.246.137] out: [63] synced transactions.
[52.69.246.137] out: timestampE (63, 1447171222.039852)
[52.33.103.236] out: [3] synced transactions.
[52.33.103.236] out: timestampE (3, 1447171222.188640)
[52.69.156.69] out: [62] synced transactions.
[52.69.156.69] out: timestampE (62, 1447171222.289912)
[52.31.41.124] out: [38] synced transactions.
[52.31.41.124] out: timestampE (38, 1447171222.500423)
[52.25.82.27] out: [0] synced transactions.
[52.25.82.27] out: timestampE (0, 1447171222.588400)
[54.232.199.192] out: [25] synced transactions.
[54.232.199.192] out: timestampE (25, 1447171222.938452)
[54.233.97.117] out: [27] synced transactions.
[54.233.97.117] out: timestampE (27, 1447171223.274258)
[54.169.246.32] out: [50] synced transactions.
[54.169.246.32] out: timestampE (50, 1447171223.243777)
[52.33.208.21] out: [5] synced transactions.
[52.33.208.21] out: timestampE (5, 1447171223.587354)
[54.169.248.67] out: [48] synced transactions.
[54.169.248.67] out: timestampE (48, 1447171223.886478)
[54.169.238.113] out: [51] synced transactions.
[54.169.238.113] out: timestampE (51, 1447171224.725313)
[54.232.218.195] out: [31] synced transactions.
[54.232.218.195] out: timestampE (31, 1447171225.298855)
[54.94.243.208] out: [26] synced transactions.
[54.94.243.208] out: timestampE (26, 1447171225.918800)
[54.233.107.89] out: [29] synced transactions.
[54.233.107.89] out: timestampE (29, 1447171225.474863)
[54.207.93.82] out: [24] synced transactions.
[54.207.93.82] out: timestampE (24, 1447171225.433207)
[52.23.168.188] out: [23] synced transactions.
[52.23.168.188] out: timestampE (23, 1447171227.115340)
[52.31.164.91] out: [35] synced transactions.
[52.31.164.91] out: timestampE (35, 1447171227.208319)
[107.21.6.4] out: [20] synced transactions.
[107.21.6.4] out: timestampE (20, 1447171228.195897)
[54.233.104.96] out: [30] synced transactions.
[54.233.104.96] out: timestampE (30, 1447171230.512727)
[54.208.194.6] out: [16] synced transactions.
[54.208.194.6] out: timestampE (16, 1447171232.588801)
[54.232.250.8] out: [28] synced transactions.
[54.232.250.8] out: timestampE (28, 1447171233.526001)
[54.169.212.80] out: [55] synced transactions.
[54.169.212.80] out: timestampE (55, 1447171235.663588)

[54.233.104.96] out: servers started
[52.32.155.30] out: got 4096 TXs
[52.32.155.30] out: timestampB (1, 1447171270.502895)
[52.25.56.120] out: got 4096 TXs
[52.25.56.120] out: timestampB (2, 1447171270.471790)
[52.27.237.141] out: got 4096 TXs
[52.27.237.141] out: timestampB (6, 1447171270.175260)
[52.24.127.191] out: got 4096 TXs
[52.24.127.191] out: timestampB (4, 1447171270.434091)
[52.33.208.21] out: got 4096 TXs
[52.33.208.21] out: timestampB (5, 1447171270.510271)
[52.33.103.236] out: got 4096 TXs
[52.33.103.236] out: timestampB (3, 1447171270.587360)
[52.25.82.27] out: got 4096 TXs
[52.25.82.27] out: timestampB (0, 1447171270.563204)
[52.26.214.226] out: got 4096 TXs
[52.26.214.226] out: timestampB (7, 1447171270.739039)
[52.9.64.216] out: got 4096 TXs
[52.9.64.216] out: timestampB (8, 1447171270.714539)
[52.9.72.86] out: got 4096 TXs
[52.9.72.86] out: timestampB (9, 1447171270.846831)
[52.9.74.241] out: got 4096 TXs
[52.9.74.241] out: timestampB (13, 1447171270.708445)
[52.9.74.239] out: got 4096 TXs
[52.9.74.239] out: timestampB (14, 1447171270.722140)
[52.9.74.238] out: got 4096 TXs
[52.9.74.238] out: timestampB (11, 1447171270.812877)
[52.8.92.220] out: got 4096 TXs
[52.8.92.220] out: timestampB (15, 1447171271.358566)
[52.8.19.154] out: got 4096 TXs
[52.8.19.154] out: timestampB (10, 1447171271.006200)
[52.9.74.240] out: got 4096 TXs
[52.9.74.240] out: timestampB (12, 1447171270.752233)
[107.21.5.236] out: got 4096 TXs
[107.21.5.236] out: timestampB (21, 1447171271.009001)
[54.236.248.119] out: got 4096 TXs
[54.236.248.119] out: timestampB (18, 1447171270.944312)
[107.21.6.4] out: got 4096 TXs
[107.21.6.4] out: timestampB (20, 1447171270.907395)
[52.91.78.88] out: got 4096 TXs
[52.91.78.88] out: timestampB (22, 1447171271.061911)
[52.91.97.171] out: got 4096 TXs
[52.91.97.171] out: timestampB (19, 1447171271.020053)
[52.23.168.188] out: got 4096 TXs
[52.23.168.188] out: timestampB (23, 1447171271.091009)
[54.209.228.153] out: got 4096 TXs
[54.209.228.153] out: timestampB (17, 1447171271.879112)
[54.208.194.6] out: got 4096 TXs
[54.208.194.6] out: timestampB (16, 1447171271.014030)
[52.31.39.64] out: got 4096 TXs
[52.31.39.64] out: timestampB (36, 1447171273.712571)
[52.16.85.22] out: got 4096 TXs
[52.16.85.22] out: timestampB (34, 1447171274.318763)
[52.29.43.107] out: got 4096 TXs
[52.29.43.107] out: timestampB (41, 1447171274.603520)
[52.31.124.103] out: got 4096 TXs
[52.31.124.103] out: timestampB (37, 1447171274.721947)
[52.30.176.61] out: got 4096 TXs
[52.30.176.61] out: timestampB (39, 1447171274.685443)
[52.19.164.11] out: got 4096 TXs
[52.19.164.11] out: timestampB (32, 1447171275.834594)
[52.31.41.124] out: got 4096 TXs
[52.31.41.124] out: timestampB (38, 1447171274.999395)
[52.17.24.113] out: got 4096 TXs
[52.17.24.113] out: timestampB (33, 1447171275.051708)
[52.29.137.216] out: got 4096 TXs
[52.29.137.216] out: timestampB (40, 1447171274.932220)
[52.29.143.40] out: got 4096 TXs
[52.29.143.40] out: timestampB (43, 1447171275.110988)
[52.31.164.91] out: got 4096 TXs
[52.31.164.91] out: timestampB (35, 1447171275.056030)
[52.29.43.33] out: got 4096 TXs
[52.29.43.33] out: timestampB (45, 1447171275.124090)
[52.192.140.223] out: got 4096 TXs
[52.192.140.223] out: timestampB (61, 1447171275.772326)
[52.69.246.137] out: got 4096 TXs
[52.69.246.137] out: timestampB (63, 1447171275.089649)
[52.69.156.69] out: got 4096 TXs
[52.69.156.69] out: timestampB (62, 1447171275.330237)
[52.69.197.55] out: got 4096 TXs
[52.69.197.55] out: timestampB (58, 1447171275.206339)
[52.69.80.131] out: got 4096 TXs
[52.69.80.131] out: timestampB (56, 1447171275.460716)
[52.29.145.149] out: got 4096 TXs
[52.29.145.149] out: timestampB (46, 1447171275.257899)
[52.192.75.43] out: got 4096 TXs
[52.192.75.43] out: timestampB (60, 1447171275.348608)
[52.69.97.238] out: got 4096 TXs
[52.69.97.238] out: timestampB (57, 1447171275.483868)
[52.28.65.114] out: got 4096 TXs
[52.28.65.114] out: timestampB (44, 1447171275.544148)
[52.29.120.70] out: got 4096 TXs
[52.29.120.70] out: timestampB (42, 1447171275.527718)
[52.192.55.120] out: got 4096 TXs
[52.192.55.120] out: timestampB (59, 1447171275.579466)
[52.29.95.105] out: got 4096 TXs
[52.29.95.105] out: timestampB (47, 1447171276.360107)
[54.179.164.162] out: got 4096 TXs
[54.179.164.162] out: timestampB (53, 1447171277.888077)
[54.179.157.121] out: got 4096 TXs
[54.179.157.121] out: timestampB (54, 1447171278.693695)
[54.169.246.15] out: got 4096 TXs
[54.169.246.15] out: timestampB (49, 1447171279.077086)
[54.169.246.32] out: got 4096 TXs
[54.169.246.32] out: timestampB (50, 1447171279.045078)
[54.207.93.82] out: got 4096 TXs
[54.207.93.82] out: timestampB (24, 1447171279.177901)
[54.169.212.80] out: got 4096 TXs
[54.233.107.89] out: got 4096 TXs
[54.169.212.80] out: timestampB (55, 1447171278.744444)
[54.233.107.89] out: timestampB (29, 1447171279.308516)
[54.232.218.195] out: got 4096 TXs
[54.232.218.195] out: timestampB (31, 1447171279.354452)
[54.169.248.67] out: got 4096 TXs
[54.169.248.67] out: timestampB (48, 1447171279.500734)
[54.232.199.192] out: got 4096 TXs
[54.232.199.192] out: timestampB (25, 1447171279.716260)
[54.94.243.208] out: got 4096 TXs
[54.94.243.208] out: timestampB (26, 1447171280.186174)
[54.179.135.65] out: got 4096 TXs
[54.179.135.65] out: timestampB (52, 1447171279.365514)
[54.233.104.96] out: got 4096 TXs
[54.233.104.96] out: timestampB (30, 1447171279.744688)
[54.232.250.8] out: got 4096 TXs
[54.232.250.8] out: timestampB (28, 1447171279.725488)
[54.169.238.113] out: got 4096 TXs
[54.169.238.113] out: timestampB (51, 1447171279.927611)
[54.233.97.117] out: got 4096 TXs
[54.233.97.117] out: timestampB (27, 1447171280.159586)
[52.24.127.191] out: [4] synced transactions.
[52.24.127.191] out: timestampE (4, 1447171321.224999)
[107.21.5.236] out: [21] synced transactions.
[107.21.5.236] out: timestampE (21, 1447171321.379444)
[52.91.78.88] out: [22] synced transactions.
[52.91.78.88] out: timestampE (22, 1447171321.489067)
[52.25.82.27] out: [0] synced transactions.
[52.25.82.27] out: timestampE (0, 1447171321.736626)
[52.27.237.141] out: [6] synced transactions.
[52.27.237.141] out: timestampE (6, 1447171321.473907)
[52.29.43.107] out: [41] synced transactions.
[52.29.43.107] out: timestampE (41, 1447171321.755504)
[52.9.74.238] out: [11] synced transactions.
[52.9.74.238] out: timestampE (11, 1447171321.944276)
[52.32.155.30] out: [1] synced transactions.
[52.32.155.30] out: timestampE (1, 1447171321.890380)
[52.29.143.40] out: [43] synced transactions.
[52.29.143.40] out: timestampE (43, 1447171321.898989)
[52.26.214.226] out: [7] synced transactions.
[52.26.214.226] out: timestampE (7, 1447171322.061222)
[52.8.19.154] out: [10] synced transactions.
[52.8.19.154] out: timestampE (10, 1447171322.204834)
[54.236.248.119] out: [18] synced transactions.
[54.236.248.119] out: timestampE (18, 1447171321.893003)
[52.9.64.216] out: [8] synced transactions.
[52.9.64.216] out: timestampE (8, 1447171321.976277)
[52.91.97.171] out: [19] synced transactions.
[52.91.97.171] out: timestampE (19, 1447171321.931860)
[52.9.74.240] out: [12] synced transactions.
[52.9.74.240] out: timestampE (12, 1447171321.987664)
[52.33.208.21] out: [5] synced transactions.
[52.33.208.21] out: timestampE (5, 1447171321.930845)
[52.29.95.105] out: [47] synced transactions.
[52.29.95.105] out: timestampE (47, 1447171322.273326)
[52.31.124.103] out: [37] synced transactions.
[52.31.124.103] out: timestampE (37, 1447171322.000263)
[52.29.145.149] out: [46] synced transactions.
[52.29.145.149] out: timestampE (46, 1447171322.058114)
[52.9.74.239] out: [14] synced transactions.
[52.9.74.239] out: timestampE (14, 1447171322.144466)
[54.169.246.15] out: [49] synced transactions.
[54.169.246.15] out: timestampE (49, 1447171322.047798)
[52.28.65.114] out: [44] synced transactions.
[52.28.65.114] out: timestampE (44, 1447171322.138034)
[52.8.92.220] out: [15] synced transactions.
[52.8.92.220] out: timestampE (15, 1447171322.761824)
[52.9.74.241] out: [13] synced transactions.
[52.9.74.241] out: timestampE (13, 1447171322.174738)
[52.31.39.64] out: [36] synced transactions.
[52.31.39.64] out: timestampE (36, 1447171322.019156)
[52.16.85.22] out: [34] synced transactions.
[52.16.85.22] out: timestampE (34, 1447171322.010307)
[52.30.176.61] out: [39] synced transactions.
[52.30.176.61] out: timestampE (39, 1447171322.088864)
[52.9.72.86] out: [9] synced transactions.
[52.9.72.86] out: timestampE (9, 1447171322.372623)
[54.179.157.121] out: [54] synced transactions.
[54.179.157.121] out: timestampE (54, 1447171322.188472)
[54.179.164.162] out: [53] synced transactions.
[54.179.164.162] out: timestampE (53, 1447171322.220865)
[52.29.43.33] out: [45] synced transactions.
[52.29.43.33] out: timestampE (45, 1447171322.277195)
[52.31.164.91] out: [35] synced transactions.
[52.31.164.91] out: timestampE (35, 1447171322.297690)
[52.31.41.124] out: [38] synced transactions.
[52.31.41.124] out: timestampE (38, 1447171322.407955)
[52.69.197.55] out: [58] synced transactions.
[52.69.197.55] out: timestampE (58, 1447171322.407799)
[52.192.75.43] out: [60] synced transactions.
[52.192.75.43] out: timestampE (60, 1447171322.544953)
[52.69.156.69] out: [62] synced transactions.
[52.69.156.69] out: timestampE (62, 1447171322.605532)
[52.69.97.238] out: [57] synced transactions.
[52.69.97.238] out: timestampE (57, 1447171322.522327)
[52.19.164.11] out: [32] synced transactions.
[52.19.164.11] out: timestampE (32, 1447171323.398563)
[52.17.24.113] out: [33] synced transactions.
[52.17.24.113] out: timestampE (33, 1447171322.653704)
[52.69.246.137] out: [63] synced transactions.
[52.69.246.137] out: timestampE (63, 1447171322.550058)
[107.21.6.4] out: [20] synced transactions.
[107.21.6.4] out: timestampE (20, 1447171323.080987)
[52.33.103.236] out: [3] synced transactions.
[52.33.103.236] out: timestampE (3, 1447171323.235764)
[52.23.168.188] out: [23] synced transactions.
[52.23.168.188] out: timestampE (23, 1447171323.285471)
[52.192.140.223] out: [61] synced transactions.
[52.192.140.223] out: timestampE (61, 1447171324.028433)
[52.25.56.120] out: [2] synced transactions.
[52.25.56.120] out: timestampE (2, 1447171323.544080)
[52.192.55.120] out: [59] synced transactions.
[52.192.55.120] out: timestampE (59, 1447171323.617448)
[52.69.80.131] out: [56] synced transactions.
[52.69.80.131] out: timestampE (56, 1447171323.941477)
[52.29.137.216] out: [40] synced transactions.
[52.29.137.216] out: timestampE (40, 1447171323.684259)
[54.209.228.153] out: [17] synced transactions.
[54.209.228.153] out: timestampE (17, 1447171324.926757)
[54.179.135.65] out: [52] synced transactions.
[54.179.135.65] out: timestampE (52, 1447171323.982450)
[52.29.120.70] out: [42] synced transactions.
[52.29.120.70] out: timestampE (42, 1447171324.395658)
[54.169.246.32] out: [50] synced transactions.
[54.169.246.32] out: timestampE (50, 1447171324.680608)
[54.207.93.82] out: [24] synced transactions.
[54.207.93.82] out: timestampE (24, 1447171324.861422)
[54.232.199.192] out: [25] synced transactions.
[54.232.199.192] out: timestampE (25, 1447171325.254209)
[54.233.97.117] out: [27] synced transactions.
[54.233.97.117] out: timestampE (27, 1447171325.653947)
[54.208.194.6] out: [16] synced transactions.
[54.208.194.6] out: timestampE (16, 1447171326.573043)
[54.233.107.89] out: [29] synced transactions.
[54.233.107.89] out: timestampE (29, 1447171327.018121)
[54.232.218.195] out: [31] synced transactions.
[54.232.218.195] out: timestampE (31, 1447171327.561518)
[54.94.243.208] out: [26] synced transactions.
[54.94.243.208] out: timestampE (26, 1447171328.879293)
[54.232.250.8] out: [28] synced transactions.
[54.232.250.8] out: timestampE (28, 1447171329.354494)
[54.233.104.96] out: [30] synced transactions.
[54.233.104.96] out: timestampE (30, 1447171329.547795)
[54.169.212.80] out: [55] synced transactions.
[54.169.212.80] out: timestampE (55, 1447171328.983175)
[54.169.248.67] out: [48] synced transactions.
[54.169.248.67] out: timestampE (48, 1447171329.823906)
[54.169.238.113] out: [51] synced transactions.
[54.169.238.113] out: timestampE (51, 1447171332.952666)

[54.169.238.113] out: servers started
[52.25.56.120] out: got 4096 TXs
[52.25.56.120] out: timestampB (2, 1447171364.914390)
[52.33.103.236] out: got 4096 TXs
[52.33.103.236] out: timestampB (3, 1447171364.984164)
[52.32.155.30] out: got 4096 TXs
[52.32.155.30] out: timestampB (1, 1447171365.019339)
[52.25.82.27] out: got 4096 TXs
[52.25.82.27] out: timestampB (0, 1447171364.992684)
[52.27.237.141] out: got 4096 TXs
[52.27.237.141] out: timestampB (6, 1447171364.695449)
[52.33.208.21] out: got 4096 TXs
[52.33.208.21] out: timestampB (5, 1447171365.049713)
[52.26.214.226] out: got 4096 TXs
[52.26.214.226] out: timestampB (7, 1447171365.230155)
[52.24.127.191] out: got 4096 TXs
[52.24.127.191] out: timestampB (4, 1447171365.045710)
[52.8.19.154] out: got 4096 TXs
[52.8.19.154] out: timestampB (10, 1447171365.422405)
[52.9.72.86] out: got 4096 TXs
[52.9.72.86] out: timestampB (9, 1447171365.337938)
[52.9.74.240] out: got 4096 TXs
[52.9.74.240] out: timestampB (12, 1447171365.220655)
[52.9.64.216] out: got 4096 TXs
[52.9.64.216] out: timestampB (8, 1447171365.243738)
[52.9.74.239] out: got 4096 TXs
[52.9.74.239] out: timestampB (14, 1447171365.256145)
[52.9.74.241] out: got 4096 TXs
[52.9.74.241] out: timestampB (13, 1447171365.268592)
[52.9.74.238] out: got 4096 TXs
[52.9.74.238] out: timestampB (11, 1447171365.346516)
[52.8.92.220] out: got 4096 TXs
[52.8.92.220] out: timestampB (15, 1447171365.902557)
[54.236.248.119] out: got 4096 TXs
[54.236.248.119] out: timestampB (18, 1447171365.458985)
[52.91.78.88] out: got 4096 TXs
[52.91.78.88] out: timestampB (22, 1447171365.527776)
[54.209.228.153] out: got 4096 TXs
[54.209.228.153] out: timestampB (17, 1447171366.282774)
[52.91.97.171] out: got 4096 TXs
[52.91.97.171] out: timestampB (19, 1447171365.454794)
[52.23.168.188] out: got 4096 TXs
[52.23.168.188] out: timestampB (23, 1447171365.568148)
[54.208.194.6] out: got 4096 TXs
[54.208.194.6] out: timestampB (16, 1447171365.468202)
[107.21.5.236] out: got 4096 TXs
[107.21.5.236] out: timestampB (21, 1447171365.709048)
[107.21.6.4] out: got 4096 TXs
[107.21.6.4] out: timestampB (20, 1447171368.129183)
[52.31.39.64] out: got 4096 TXs
[52.31.39.64] out: timestampB (36, 1447171368.578109)
[52.16.85.22] out: got 4096 TXs
[52.16.85.22] out: timestampB (34, 1447171368.731738)
[52.31.124.103] out: got 4096 TXs
[52.31.124.103] out: timestampB (37, 1447171369.205687)
[52.31.164.91] out: got 4096 TXs
[52.31.164.91] out: timestampB (35, 1447171369.151653)
[52.30.176.61] out: got 4096 TXs
[52.30.176.61] out: timestampB (39, 1447171369.230451)
[52.31.41.124] out: got 4096 TXs
[52.31.41.124] out: timestampB (38, 1447171369.384082)
[52.19.164.11] out: got 4096 TXs
[52.19.164.11] out: timestampB (32, 1447171370.224054)
[52.69.156.69] out: got 4096 TXs
[52.69.156.69] out: timestampB (62, 1447171369.528851)
[52.17.24.113] out: got 4096 TXs
[52.17.24.113] out: timestampB (33, 1447171369.555420)
[52.29.143.40] out: got 4096 TXs
[52.29.143.40] out: timestampB (43, 1447171369.570988)
[52.29.137.216] out: got 4096 TXs
[52.29.137.216] out: timestampB (40, 1447171369.457163)
[52.29.43.107] out: got 4096 TXs
[52.29.43.107] out: timestampB (41, 1447171369.526473)
[52.69.197.55] out: got 4096 TXs
[52.69.197.55] out: timestampB (58, 1447171369.519860)
[52.192.55.120] out: got 4096 TXs
[52.192.55.120] out: timestampB (59, 1447171369.771864)
[52.192.140.223] out: got 4096 TXs
[52.192.140.223] out: timestampB (61, 1447171370.374399)
[52.69.80.131] out: got 4096 TXs
[52.69.80.131] out: timestampB (56, 1447171369.950512)
[52.29.120.70] out: got 4096 TXs
[52.29.120.70] out: timestampB (42, 1447171369.771298)
[52.29.43.33] out: got 4096 TXs
[52.29.43.33] out: timestampB (45, 1447171369.811297)
[52.192.75.43] out: got 4096 TXs
[52.192.75.43] out: timestampB (60, 1447171369.868040)
[52.69.97.238] out: got 4096 TXs
[52.69.97.238] out: timestampB (57, 1447171369.858473)
[52.69.246.137] out: got 4096 TXs
[52.69.246.137] out: timestampB (63, 1447171369.873636)
[52.29.95.105] out: got 4096 TXs
[52.29.95.105] out: timestampB (47, 1447171370.329674)
[52.28.65.114] out: got 4096 TXs
[52.28.65.114] out: timestampB (44, 1447171370.268724)
[52.29.145.149] out: got 4096 TXs
[52.29.145.149] out: timestampB (46, 1447171370.202847)
[54.179.164.162] out: got 4096 TXs
[54.179.164.162] out: timestampB (53, 1447171373.147095)
[54.169.246.32] out: got 4096 TXs
[54.169.246.32] out: timestampB (50, 1447171373.184015)
[54.179.157.121] out: got 4096 TXs
[54.179.157.121] out: timestampB (54, 1447171373.574196)
[54.169.212.80] out: got 4096 TXs
[54.169.212.80] out: timestampB (55, 1447171373.075595)
[54.169.246.15] out: got 4096 TXs
[54.169.246.15] out: timestampB (49, 1447171373.784459)
[54.207.93.82] out: got 4096 TXs
[54.207.93.82] out: timestampB (24, 1447171373.904310)
[54.232.199.192] out: got 4096 TXs
[54.232.199.192] out: timestampB (25, 1447171374.072436)
[54.233.97.117] out: got 4096 TXs
[54.233.97.117] out: timestampB (27, 1447171374.167389)
[54.232.218.195] out: got 4096 TXs
[54.232.218.195] out: timestampB (31, 1447171373.980299)
[54.169.248.67] out: got 4096 TXs
[54.169.248.67] out: timestampB (48, 1447171373.946326)
[54.233.104.96] out: got 4096 TXs
[54.233.104.96] out: timestampB (30, 1447171374.157545)
[54.179.135.65] out: got 4096 TXs
[54.179.135.65] out: timestampB (52, 1447171373.999956)
[54.94.243.208] out: got 4096 TXs
[54.94.243.208] out: timestampB (26, 1447171374.829807)
[54.233.107.89] out: got 4096 TXs
[54.233.107.89] out: timestampB (29, 1447171374.310473)
[54.232.250.8] out: got 4096 TXs
[54.232.250.8] out: timestampB (28, 1447171374.344495)
[54.169.238.113] out: got 4096 TXs
