[54.232.199.192] out: servers started
[52.27.237.141] out: got 2048 TXs
[52.27.237.141] out: timestampB (2, 1447168548.535937)
[52.24.127.191] out: got 2048 TXs
[52.24.127.191] out: timestampB (0, 1447168548.783849)
[52.9.72.86] out: got 2048 TXs
[52.9.72.86] out: timestampB (5, 1447168548.972403)
[52.9.64.216] out: got 2048 TXs
[52.9.64.216] out: timestampB (4, 1447168548.926646)
[52.8.92.220] out: got 2048 TXs
[52.8.92.220] out: timestampB (7, 1447168549.435172)
[52.8.19.154] out: got 2048 TXs
[52.8.19.154] out: timestampB (6, 1447168549.063006)
[52.33.208.21] out: got 2048 TXs
[52.33.208.21] out: timestampB (1, 1447168548.967105)
[52.26.214.226] out: got 2048 TXs
[52.26.214.226] out: timestampB (3, 1447168549.086743)
[52.91.78.88] out: got 2048 TXs
[52.91.78.88] out: timestampB (10, 1447168549.303933)
[54.209.228.153] out: got 2048 TXs
[54.209.228.153] out: timestampB (9, 1447168550.019032)
[52.23.168.188] out: got 2048 TXs
[52.23.168.188] out: timestampB (11, 1447168549.343112)
[54.208.194.6] out: got 2048 TXs
[54.208.194.6] out: timestampB (8, 1447168549.281493)
[52.69.80.131] out: got 2048 TXs
[52.69.80.131] out: timestampB (28, 1447168551.228435)
[52.31.164.91] out: got 2048 TXs
[52.31.164.91] out: timestampB (19, 1447168551.051123)
[52.192.140.223] out: got 2048 TXs
[52.192.140.223] out: timestampB (29, 1447168551.685551)
[52.17.24.113] out: got 2048 TXs
[52.17.24.113] out: timestampB (17, 1447168551.152428)
[52.16.85.22] out: got 2048 TXs
[52.16.85.22] out: timestampB (18, 1447168551.084009)
[52.69.246.137] out: got 2048 TXs
[52.69.246.137] out: timestampB (31, 1447168551.104357)
[52.19.164.11] out: got 2048 TXs
[52.19.164.11] out: timestampB (16, 1447168552.060480)
[52.29.95.105] out: got 2048 TXs
[52.29.95.105] out: timestampB (23, 1447168551.600475)
[52.69.156.69] out: got 2048 TXs
[52.69.156.69] out: timestampB (30, 1447168551.402460)
[52.29.43.33] out: got 2048 TXs
[52.29.43.33] out: timestampB (21, 1447168551.459972)
[52.29.145.149] out: got 2048 TXs
[52.29.145.149] out: timestampB (22, 1447168551.487368)
[52.28.65.114] out: got 2048 TXs
[52.28.65.114] out: timestampB (20, 1447168551.603717)
[54.179.157.121] out: got 2048 TXs
[54.179.157.121] out: timestampB (26, 1447168553.046950)
[54.179.135.65] out: got 2048 TXs
[54.179.135.65] out: timestampB (24, 1447168552.876709)
[54.179.164.162] out: got 2048 TXs
[54.179.164.162] out: timestampB (25, 1447168553.156557)
[54.169.212.80] out: got 2048 TXs
[54.169.212.80] out: timestampB (27, 1447168552.723876)
[54.207.93.82] out: got 2048 TXs
[54.207.93.82] out: timestampB (12, 1447168553.276382)
[54.233.97.117] out: got 2048 TXs
[54.233.97.117] out: timestampB (15, 1447168553.493391)
[54.232.199.192] out: got 2048 TXs
[54.232.199.192] out: timestampB (13, 1447168553.539708)
[54.94.243.208] out: got 2048 TXs
[54.94.243.208] out: timestampB (14, 1447168554.062437)
[52.9.72.86] out: [5] synced transactions.
[52.9.72.86] out: timestampE (5, 1447168562.721203)
[52.9.64.216] out: [4] synced transactions.
[52.9.64.216] out: timestampE (4, 1447168562.672244)
[52.8.92.220] out: [7] synced transactions.
[52.8.92.220] out: timestampE (7, 1447168563.185721)
[52.8.19.154] out: [6] synced transactions.
[52.8.19.154] out: timestampE (6, 1447168562.799036)
[52.27.237.141] out: [2] synced transactions.
[52.27.237.141] out: timestampE (2, 1447168562.332881)
[52.24.127.191] out: [0] synced transactions.
[52.24.127.191] out: timestampE (0, 1447168562.579173)
[52.33.208.21] out: [1] synced transactions.
[52.33.208.21] out: timestampE (1, 1447168562.649815)
[52.26.214.226] out: [3] synced transactions.
[52.26.214.226] out: timestampE (3, 1447168562.756577)
[52.29.95.105] out: [23] synced transactions.
[52.29.95.105] out: timestampE (23, 1447168562.925408)
[52.91.78.88] out: [10] synced transactions.
[52.91.78.88] out: timestampE (10, 1447168562.706863)
[52.29.145.149] out: [22] synced transactions.
[52.29.145.149] out: timestampE (22, 1447168562.630210)
[52.28.65.114] out: [20] synced transactions.
[52.28.65.114] out: timestampE (20, 1447168562.699039)
[52.16.85.22] out: [18] synced transactions.
[52.16.85.22] out: timestampE (18, 1447168562.619489)
[52.17.24.113] out: [17] synced transactions.
[52.17.24.113] out: timestampE (17, 1447168562.678402)
[52.23.168.188] out: [11] synced transactions.
[52.23.168.188] out: timestampE (11, 1447168562.726140)
[52.69.80.131] out: [28] synced transactions.
[52.69.80.131] out: timestampE (28, 1447168562.805830)
[52.31.164.91] out: [19] synced transactions.
[52.31.164.91] out: timestampE (19, 1447168562.638571)
[54.209.228.153] out: [9] synced transactions.
[54.209.228.153] out: timestampE (9, 1447168563.428309)
[52.29.43.33] out: [21] synced transactions.
[52.29.43.33] out: timestampE (21, 1447168562.654989)
[54.179.157.121] out: [26] synced transactions.
[54.179.157.121] out: timestampE (26, 1447168562.758444)
[54.179.164.162] out: [25] synced transactions.
[54.179.164.162] out: timestampE (25, 1447168562.805891)
[52.69.246.137] out: [31] synced transactions.
[52.69.246.137] out: timestampE (31, 1447168562.784391)
[52.19.164.11] out: [16] synced transactions.
[52.19.164.11] out: timestampE (16, 1447168563.908599)
[52.192.140.223] out: [29] synced transactions.
[52.192.140.223] out: timestampE (29, 1447168563.727427)
[52.69.156.69] out: [30] synced transactions.
[52.69.156.69] out: timestampE (30, 1447168563.275044)
[54.169.212.80] out: [27] synced transactions.
[54.169.212.80] out: timestampE (27, 1447168563.142377)
[54.94.243.208] out: [14] synced transactions.
[54.94.243.208] out: timestampE (14, 1447168564.236572)
[54.233.97.117] out: [15] synced transactions.
[54.233.97.117] out: timestampE (15, 1447168563.869321)
[54.232.199.192] out: [13] synced transactions.
[54.232.199.192] out: timestampE (13, 1447168563.899786)
[54.208.194.6] out: [8] synced transactions.
[54.208.194.6] out: timestampE (8, 1447168563.941558)
[54.207.93.82] out: [12] synced transactions.
[54.207.93.82] out: timestampE (12, 1447168564.120252)
[54.179.135.65] out: [24] synced transactions.
[54.179.135.65] out: timestampE (24, 1447168564.705914)
